game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron
game-133,133,"red","iron",False,30,8,0,3,3,6,14,12,,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,5,18,1,7,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",4,0,10,2,8,1,2,1,0,0,0,0,11,0,5,0,0,0,0,7,0,7,0,7,0,0,0,5,30,37,0,1,1,2,5,1,0,0,2,2
game-134,134,"iron","red",False,23,6,3,1,4,5,5,7,22,3,2,1,1,0,1,2,1,1,0,0,0,4,2,4,2,1,0,9,3,11,6,7,4,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,1,6,4,8,9,3,2,0,4,0,0,6,0,5,0,0,0,0,10,0,10,0,10,0,1,0,6,22,34,0,0,0,2,4,2,0,0,1,1
game-135,135,"red","iron",False,27,7,0,3,3,6,9,11,19,4,2,2,1,0,1,1,1,0,0,0,0,6,0,6,0,2,1,10,1,24,0,9,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,9,0,4,2,0,0,0,0,4,0,4,0,0,0,0,2,0,2,0,2,0,0,0,1,28,28,0,0,0,3,5,0,0,0,2,2
game-136,136,"iron","red",False,21,6,3,0,4,5,5,9,14,3,3,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,7,1,11,1,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,7,8,1,1,0,5,0,0,4,0,4,0,0,0,0,9,0,9,0,9,0,1,0,6,20,31,0,0,1,1,1,1,0,0,1,1
game-137,137,"red","iron",False,32,8,1,3,3,12,8,12,27,3,2,1,1,0,1,4,2,2,0,0,0,4,4,4,4,0,0,5,2,26,3,10,2,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",5,1,12,4,12,11,6,5,0,1,0,0,1,1,1,1,0,0,0,9,0,9,0,9,0,4,0,8,32,41,0,0,2,3,7,0,0,0,3,2
game-138,138,"red","iron",False,30,8,1,3,4,6,6,5,,4,2,2,0,0,0,3,1,2,0,0,0,6,4,6,4,0,0,4,1,26,2,11,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",3,0,8,2,12,11,5,3,0,1,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,2,0,7,30,38,0,0,1,2,7,4,0,0,2,2
game-139,139,"iron","red",False,37,10,3,2,4,17,8,14,25,3,1,2,1,0,1,3,1,2,0,0,0,6,6,6,4,2,0,6,1,25,1,9,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",1,0,4,2,14,6,5,2,0,0,2,0,6,1,5,0,0,1,0,18,0,17,0,17,0,3,0,10,36,55,0,0,2,3,5,0,0,0,3,3
game-140,140,"red","iron",False,24,6,2,3,3,9,8,11,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,16,2,6,1,0,0,"red.ancestor.firsthunter","iron.ancestor.toothmother",1,0,4,2,8,2,9,0,0,0,0,2,1,0,1,0,0,0,0,10,0,9,0,9,0,2,0,5,24,33,0,0,2,2,1,4,0,0,2,1
game-141,141,"iron","red",False,47,12,3,2,5,21,9,11,33,7,2,5,1,0,1,5,1,4,0,0,0,22,12,18,12,1,1,8,0,40,4,15,2,0,0,"red.ancestor.firsthunter","iron.ancestor.toothmother",8,1,18,4,18,8,9,3,1,2,0,1,7,8,6,4,0,2,0,20,0,20,0,20,0,9,0,12,46,68,0,0,2,4,14,4,2,0,4,4
game-142,142,"red","iron",False,41,11,2,3,4,11,8,9,35,5,4,1,1,0,1,4,1,3,0,0,0,4,6,3,6,0,0,4,0,49,1,16,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",6,0,14,2,17,8,7,2,0,3,0,0,6,1,6,1,0,0,0,11,0,11,0,11,0,3,0,7,42,51,0,0,3,4,12,6,0,0,3,3
game-143,143,"red","iron",False,27,7,2,3,7,7,9,11,24,4,2,2,1,0,1,2,2,0,0,0,0,6,0,5,0,0,0,4,2,23,0,9,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,9,0,6,0,0,0,0,0,9,0,5,0,0,0,0,5,0,5,0,5,0,0,0,5,28,31,0,0,1,4,5,0,0,0,2,2
game-144,144,"red","iron",False,17,5,1,3,3,11,12,9,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",0,0,2,2,2,2,4,0,0,0,2,0,2,0,2,0,0,0,0,2,0,2,0,2,0,0,0,2,18,18,0,0,1,1,2,1,0,0,1,1
game-145,145,"iron","red",False,29,8,3,1,3,13,8,11,,3,2,1,0,0,0,2,1,1,0,0,0,2,2,2,2,1,0,4,3,24,1,10,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",6,0,14,2,10,2,2,1,0,1,0,0,4,0,3,0,0,0,0,12,0,11,0,11,0,4,0,6,28,41,0,0,2,3,2,3,0,0,2,2
game-146,146,"red","iron",False,30,8,0,3,4,22,6,16,25,3,2,1,1,0,1,1,1,0,0,0,0,4,0,4,0,0,0,4,2,10,1,4,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",2,0,6,2,12,3,6,1,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,6,30,38,0,0,2,2,10,0,0,0,2,2
game-147,147,"red","iron",False,32,8,2,3,4,5,6,11,19,4,2,2,1,0,1,2,1,1,0,0,0,6,4,6,4,1,0,3,0,28,3,10,2,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",2,1,6,4,13,9,8,1,0,1,4,0,6,1,5,1,0,0,0,10,0,10,0,10,0,2,0,9,32,42,0,0,1,4,8,0,0,0,2,2
game-148,148,"red","iron",False,17,5,1,3,3,14,8,9,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,"red.ancestor.grandmother","",2,0,6,0,5,0,3,0,1,0,0,0,2,0,2,0,0,0,0,3,0,3,0,3,0,0,0,3,18,19,0,0,0,2,0,0,0,0,1,1
game-149,149,"iron","red",False,23,6,3,1,4,5,5,11,17,2,1,1,1,0,1,1,0,1,0,0,0,4,2,4,1,0,0,2,0,14,4,6,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,7,9,5,0,0,4,0,0,3,0,3,0,0,0,0,8,0,8,0,8,0,1,0,6,22,32,0,0,1,2,3,1,0,0,1,1
game-150,150,"red","iron",False,33,9,0,3,3,24,9,11,32,4,2,2,1,0,1,1,1,0,0,0,0,6,0,6,0,0,0,3,2,26,0,10,0,0,0,"red.ancestor.firsthunter","",5,0,12,0,12,0,3,3,0,0,0,0,13,0,10,0,0,0,0,7,0,7,0,7,0,0,0,6,34,39,0,0,1,3,11,1,0,0,3,2
game-151,151,"iron","red",False,15,4,3,0,3,12,9,15,,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,0,0,7,3,3,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,2,0,3,14,24,0,0,0,0,0,2,0,0,1,1
game-152,152,"red","iron",False,22,6,0,3,4,16,9,11,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,7,0,4,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,22,24,0,0,1,2,4,0,0,0,1,1
game-153,153,"red","iron",False,17,5,0,3,4,14,8,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,0,3,0,0,0,"red.ancestor.grandmother","",1,0,4,0,5,0,5,1,0,0,0,0,4,0,2,0,0,0,0,2,0,2,0,2,0,0,0,2,18,18,0,0,0,2,1,0,0,0,1,1
game-154,154,"red","iron",False,17,5,1,3,4,8,11,15,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,8,0,10,0,4,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,2,0,0,0,2,18,18,0,0,0,1,0,0,0,0,1,1
game-155,155,"red","iron",False,35,9,1,3,4,5,5,14,,4,2,2,0,0,0,3,3,0,0,0,0,6,0,6,0,1,1,7,2,28,1,12,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",2,0,6,2,14,14,9,0,0,1,0,0,1,2,1,1,0,1,0,10,0,10,0,10,0,0,0,7,36,44,0,1,2,3,12,3,0,0,3,2
game-156,156,"red","iron",False,19,5,0,3,3,6,9,11,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,5,0,4,2,0,0,0,0,14,0,4,0,0,0,0,3,0,3,0,3,0,0,0,3,20,21,0,0,2,2,2,1,0,0,1,1
game-157,157,"red","iron",False,27,7,1,3,4,14,9,14,22,3,3,0,1,0,1,1,1,0,0,0,0,4,0,4,0,1,0,6,0,11,0,5,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,9,0,3,1,0,0,0,0,8,0,5,0,0,0,0,3,0,3,0,3,0,0,0,3,28,29,0,0,2,3,3,0,0,0,2,1
game-158,158,"red","iron",False,19,5,1,3,4,9,11,9,16,2,2,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,0,4,0,8,2,4,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,4,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,1,3,3,0,1,0,1,1
game-159,159,"red","iron",False,33,9,2,3,3,5,11,14,30,4,2,2,1,0,1,1,1,0,0,0,0,6,0,6,0,1,1,8,3,11,7,6,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",4,0,10,2,11,7,4,3,0,5,0,0,9,0,8,0,0,0,0,14,0,14,0,14,0,1,0,10,34,46,0,2,2,3,8,4,0,0,2,2
game-160,160,"red","iron",False,33,9,1,3,4,7,5,5,30,5,2,3,1,0,1,4,2,2,0,0,0,14,4,12,3,1,0,4,4,31,4,13,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",6,1,14,4,14,13,7,3,0,1,2,0,1,2,1,1,0,0,0,8,0,8,0,8,0,3,0,7,34,40,0,0,2,3,8,1,0,0,3,2
game-161,161,"red","iron",False,32,8,0,3,4,9,8,17,25,3,2,1,1,0,1,1,1,0,0,0,0,4,0,4,0,0,0,4,4,33,0,11,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,12,0,5,2,0,0,0,0,3,0,2,0,0,0,0,5,0,5,0,5,0,1,0,4,32,37,0,1,1,3,11,1,0,0,3,2
game-162,162,"red","iron",False,19,5,1,3,7,10,8,9,14,1,1,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,2,0,5,1,3,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",0,0,2,2,6,2,6,0,0,0,2,0,3,0,2,0,0,0,0,3,0,3,0,3,0,0,0,3,20,21,0,0,1,2,1,1,0,0,1,1
game-163,163,"iron","red",False,29,8,3,2,4,5,5,11,17,2,1,1,1,0,1,2,1,1,0,0,0,4,4,4,4,2,0,5,2,22,2,9,2,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",2,1,6,4,10,12,5,1,0,2,3,0,8,1,6,1,0,0,0,12,0,12,0,12,0,3,0,8,28,42,0,1,4,3,8,0,1,0,2,2
game-164,164,"red","iron",False,25,7,1,3,5,13,6,14,22,2,2,0,1,0,1,1,0,1,0,0,0,2,2,2,2,0,0,4,0,11,2,6,1,0,0,"red.ancestor.firsthunter","iron.ancestor.toothmother",3,0,8,2,10,0,3,0,0,0,0,1,7,0,5,0,0,0,0,7,0,7,0,7,0,1,0,6,26,31,0,0,3,3,3,1,0,0,2,1
game-165,165,"red","iron",False,17,5,0,3,4,11,6,11,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,6,0,8,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,18,17,0,0,0,2,0,0,0,0,1,1
game-166,166,"iron","red",False,34,9,3,1,4,13,8,14,24,3,2,1,1,0,1,1,0,1,0,0,0,4,2,4,2,1,1,3,1,32,13,11,7,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",4,2,10,6,13,10,3,2,0,5,0,1,7,0,6,0,0,0,0,12,0,12,0,12,0,2,0,9,34,46,0,0,3,3,11,2,0,0,3,2
game-167,167,"red","iron",False,30,8,1,3,3,13,8,14,,3,2,1,0,0,0,2,0,2,0,0,0,2,4,2,4,0,0,10,1,16,0,8,0,0,0,"red.ancestor.firsthunter","",5,0,12,0,11,0,5,4,2,0,0,0,2,1,1,1,0,0,0,8,0,8,0,8,0,2,0,7,30,38,0,0,2,3,8,0,0,0,2,2
game-168,168,"red","iron",False,27,7,2,3,4,5,5,11,19,3,3,0,1,0,1,2,2,0,0,0,0,2,0,2,0,0,1,12,2,13,1,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,7,10,4,0,0,5,0,0,14,0,7,0,0,0,0,7,0,7,0,7,0,0,0,5,28,33,0,0,3,2,5,1,0,0,2,2
game-169,169,"iron","red",False,23,6,3,1,4,13,8,13,22,2,2,0,1,0,1,3,2,1,0,0,0,2,2,2,2,0,1,9,4,16,4,8,2,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,7,6,2,1,0,5,0,0,4,0,4,0,0,0,0,11,0,11,0,11,0,4,0,6,22,35,0,0,1,2,4,3,0,0,1,1
game-170,170,"red","iron",False,24,6,2,3,4,7,5,14,17,2,2,0,1,0,1,1,1,0,0,0,0,2,0,2,0,1,0,7,2,11,2,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",1,0,4,2,9,9,9,1,0,4,0,0,7,0,5,0,0,0,0,7,0,7,0,7,0,0,0,6,24,31,0,0,2,3,4,2,0,0,2,1
game-171,171,"iron","red",False,29,8,3,1,4,5,5,14,29,2,2,0,0,0,0,3,2,1,1,0,1,0,4,0,3,0,0,2,1,16,10,7,5,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,2,8,6,11,12,4,4,0,6,1,0,11,1,6,1,0,0,0,11,0,11,0,11,0,1,0,8,28,41,0,0,3,2,4,3,0,1,2,2
game-172,172,"red","iron",False,24,6,2,3,3,5,8,7,22,3,2,1,1,0,1,3,0,3,0,0,0,4,6,4,6,1,0,5,3,11,0,7,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,8,0,8,1,0,0,0,0,7,2,4,2,0,0,0,10,0,10,0,10,0,3,0,6,24,34,0,0,2,3,3,0,1,0,2,1
game-173,173,"red","iron",False,19,5,2,3,4,8,8,11,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,1,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,6,1,7,0,0,1,0,0,8,0,3,0,0,0,0,5,0,5,0,5,0,0,0,3,20,23,0,0,0,2,1,2,0,0,1,1
game-174,174,"red","iron",False,17,5,0,3,3,9,8,9,16,3,2,1,1,0,1,0,0,0,0,0,0,4,0,4,0,0,0,6,0,7,0,4,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,5,0,7,1,0,0,0,0,3,0,1,0,0,0,0,2,0,2,0,2,0,0,0,2,18,18,0,0,0,3,2,0,0,0,1,1
game-175,175,"iron","red",False,39,10,3,2,4,17,8,16,27,6,3,3,1,0,1,2,1,1,0,0,0,14,2,10,2,2,0,11,2,31,4,13,2,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",4,0,10,2,15,8,1,7,0,7,0,0,9,0,8,0,0,0,0,13,0,13,0,13,0,2,0,8,38,53,0,0,4,4,10,2,0,0,4,3
game-176,176,"red","iron",False,16,4,1,3,5,9,6,9,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,3,2,2,1,0,0,"red.ancestor.firsthunter","iron.ancestor.toothmother",0,0,2,2,5,1,10,0,0,0,0,1,7,0,4,0,0,0,0,3,0,3,0,3,0,0,0,2,16,19,0,0,0,2,1,1,0,0,1,1
game-177,177,"red","iron",False,19,5,1,3,3,11,9,9,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,7,1,8,1,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",1,0,4,2,5,1,5,1,0,0,1,0,2,3,1,1,0,0,0,1,0,1,0,1,0,1,0,1,20,19,0,0,0,2,3,1,0,0,1,1
game-178,178,"iron","red",False,31,8,3,2,4,7,5,5,22,3,2,1,1,0,1,2,0,2,0,0,0,4,6,4,6,0,0,6,0,19,2,8,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",4,1,10,4,12,13,4,1,2,4,2,0,14,0,8,0,0,0,0,11,0,11,0,11,0,3,0,9,30,43,0,0,4,4,8,1,0,0,3,2
game-179,179,"red","iron",False,32,8,1,3,4,7,5,14,27,3,2,1,1,0,1,2,2,0,0,0,0,6,0,6,0,0,0,4,2,21,2,9,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",4,0,10,2,12,13,8,4,0,6,0,0,14,0,10,0,0,0,0,11,0,11,0,11,0,1,0,9,32,43,0,1,1,3,9,3,0,0,2,2
game-180,180,"red","iron",False,19,5,1,3,4,16,6,11,16,2,2,0,1,0,1,1,0,1,0,0,0,2,2,2,2,0,0,6,1,12,2,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,7,1,3,2,0,0,0,0,2,2,1,1,0,0,0,4,0,4,0,4,0,2,0,3,20,22,0,0,1,2,1,0,1,0,1,1
game-181,181,"red","iron",False,27,7,2,3,4,12,8,14,,3,2,1,0,0,0,2,1,1,0,0,0,2,2,2,2,0,1,5,0,14,2,9,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",3,0,8,2,10,6,7,1,0,0,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,2,0,7,28,35,0,0,0,3,6,3,0,0,2,2
game-182,182,"red","iron",False,40,10,2,3,3,11,8,9,,5,3,2,0,0,0,4,1,3,0,0,0,12,8,6,8,0,0,7,2,34,3,10,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,1,8,4,16,6,5,5,0,2,2,0,11,1,8,1,0,0,0,12,0,12,0,12,0,1,0,11,40,52,0,0,3,4,9,3,0,0,3,3
game-183,183,"red","iron",False,19,5,1,3,3,12,8,11,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",0,0,2,2,6,3,7,0,0,0,2,0,6,0,3,0,0,0,0,3,0,3,0,3,0,0,0,3,20,21,0,0,1,2,2,1,0,0,1,1
game-184,184,"red","iron",False,22,6,1,3,5,12,6,11,19,1,1,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,4,0,5,1,3,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",0,0,2,2,8,0,7,0,0,0,0,0,1,0,1,0,0,0,0,3,0,3,0,3,0,0,0,3,22,25,0,0,2,3,6,2,0,0,1,1
game-185,185,"red","iron",False,17,5,2,3,3,7,8,9,16,2,2,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,4,1,3,3,2,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,5,2,8,0,0,2,0,0,2,0,1,0,0,0,0,4,0,4,0,4,0,0,0,4,18,20,0,0,0,2,0,0,0,0,1,1
