game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron
game-133,133,"red-hunter-evolution","iron-hyena-aggro",False,27,7,0,3,3,9,8,16,19,3,1,2,1,0,1,2,2,0,0,0,0,8,0,6,0,2,1,3,1,18,2,8,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,10,4,5,2,0,0,0,0,6,1,2,0,0,1,0,8,0,8,0,8,0,1,0,6,28,34,0,0,0,2,6,0,0,0,2,1
game-134,134,"iron-hyena-aggro","red-hunter-evolution",False,23,6,3,2,4,5,5,11,22,3,2,1,1,0,1,2,1,1,0,0,0,6,2,6,2,2,1,8,0,19,2,7,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,8,9,8,0,0,4,0,0,7,1,4,1,0,0,0,11,0,11,0,11,0,2,0,6,22,35,0,0,0,2,2,1,0,0,1,1
game-135,135,"red-hunter-evolution","iron-hyena-aggro",False,43,11,0,3,4,32,6,11,43,8,4,4,1,0,1,2,2,0,0,0,0,16,0,13,0,1,0,9,1,30,0,14,0,0,0,"red.ancestor.firsthunter","",6,0,14,0,19,0,8,2,2,0,0,0,7,3,7,2,0,0,0,16,0,16,0,16,0,3,0,10,44,58,0,0,3,3,17,3,0,0,5,3
game-136,136,"red-hunter-evolution","iron-hyena-aggro",False,22,6,2,3,5,10,6,7,22,3,3,0,1,0,1,3,0,3,0,0,0,2,8,2,7,0,0,8,0,8,2,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,8,3,5,0,0,2,0,0,5,0,4,0,0,0,0,10,0,10,0,10,0,5,0,6,22,32,0,0,1,3,2,5,0,1,1,1
game-137,137,"red-hunter-evolution","iron-hyena-aggro",False,35,9,2,3,3,7,7,7,,4,2,2,0,0,0,3,0,3,0,0,0,4,8,4,6,1,0,5,4,31,1,12,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",5,0,12,2,14,13,5,3,0,0,0,0,0,1,0,1,0,0,0,14,0,14,0,14,0,5,0,9,36,48,0,0,1,3,9,0,0,0,3,2
game-138,138,"red-hunter-evolution","iron-hyena-aggro",False,24,6,1,3,4,16,11,14,17,3,3,0,1,0,1,1,0,1,0,0,0,2,8,2,4,0,1,7,1,9,0,5,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,6,0,4,0,2,0,0,0,8,4,5,1,0,0,0,10,0,9,0,9,0,3,0,5,24,33,0,0,1,2,3,0,1,0,2,1
game-139,139,"iron-hyena-aggro","red-hunter-evolution",False,21,6,3,0,4,5,5,14,,1,1,0,0,0,0,2,1,1,0,0,0,0,2,0,2,0,0,5,1,14,7,6,4,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,1,6,4,5,8,2,1,0,4,0,0,1,0,1,0,0,0,0,10,0,10,0,10,0,3,0,6,20,32,0,0,1,1,0,0,0,0,1,1
game-140,140,"red-hunter-evolution","iron-hyena-aggro",False,27,7,0,3,5,16,6,11,16,4,1,3,1,0,1,1,1,0,0,0,0,8,0,7,0,2,0,6,1,12,0,7,0,0,0,"red.ancestor.grandmother","",3,0,8,0,11,0,5,4,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,5,28,32,0,0,0,3,7,0,0,0,2,1
game-141,141,"red-hunter-evolution","iron-hyena-aggro",False,25,7,1,3,5,9,7,11,19,3,3,0,1,0,1,1,1,0,0,0,0,2,0,2,0,0,0,7,2,22,2,9,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,8,8,5,3,0,4,0,0,6,0,5,0,0,0,0,7,0,7,0,7,0,0,0,6,26,31,0,0,1,2,4,1,0,0,2,1
game-142,142,"iron-hyena-aggro","red-hunter-evolution",False,21,6,3,2,3,12,9,9,19,2,2,0,1,0,1,1,1,0,0,0,0,2,0,2,0,0,0,4,1,9,1,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,5,4,4,0,2,4,0,0,7,0,7,0,0,0,0,13,0,13,0,13,0,0,0,6,20,35,0,0,1,3,4,1,0,0,1,1
game-143,143,"red-hunter-evolution","iron-hyena-aggro",False,22,6,1,3,4,7,9,11,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,4,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",2,0,6,2,6,0,6,2,0,0,0,0,4,1,2,1,0,0,0,7,0,7,0,7,0,1,0,5,22,29,0,0,0,2,2,0,0,0,1,1
game-144,144,"red-hunter-evolution","iron-hyena-aggro",False,17,5,0,3,3,11,8,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,5,0,4,1,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,2,0,0,0,2,18,18,0,0,1,2,1,1,0,0,1,1
game-145,145,"red-hunter-evolution","iron-hyena-aggro",False,24,6,1,3,3,17,11,11,,3,2,1,0,0,0,1,0,1,0,0,0,2,4,2,4,1,0,6,0,5,0,3,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,6,0,1,3,0,0,0,0,7,9,5,2,0,0,0,8,0,8,0,8,0,2,0,6,24,32,0,0,1,2,3,2,1,1,1,1
game-146,146,"red-hunter-evolution","iron-hyena-aggro",False,33,9,0,3,4,22,6,15,27,4,2,2,1,0,1,1,1,0,0,0,0,8,0,6,0,1,0,3,0,19,3,8,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",5,0,12,2,14,2,1,6,0,2,0,0,8,0,4,0,0,0,0,12,0,12,0,12,0,0,0,8,34,44,0,0,2,3,11,3,0,0,3,2
game-147,147,"red-hunter-evolution","iron-hyena-aggro",False,25,7,2,3,5,5,6,7,24,3,2,1,1,0,1,3,1,2,0,0,0,4,4,4,4,0,0,4,1,19,2,8,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",4,0,10,2,10,1,5,1,1,1,0,0,4,1,4,1,0,0,0,11,0,11,0,11,0,2,0,7,26,35,0,0,1,3,4,1,1,0,2,1
game-148,148,"red-hunter-evolution","iron-hyena-aggro",False,22,6,1,3,3,13,8,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,7,1,0,0,"red.ancestor.grandmother","iron.ancestor.smith",3,0,8,2,7,1,4,1,1,0,0,0,2,0,2,0,0,0,0,6,0,6,0,6,0,0,0,6,22,28,0,0,1,2,5,1,0,0,2,1
game-149,149,"iron-hyena-aggro","red-hunter-evolution",False,21,6,3,1,4,5,5,11,16,1,1,0,1,0,1,1,0,1,0,0,0,2,8,2,4,0,0,2,0,14,3,5,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,6,8,4,0,0,5,0,0,4,0,2,0,0,0,0,9,0,9,0,9,0,1,0,7,20,31,0,0,0,2,1,0,0,0,1,1
game-150,150,"red-hunter-evolution","iron-hyena-aggro",False,32,8,0,3,3,24,11,11,,4,2,2,0,0,0,3,3,0,0,0,0,4,0,4,0,1,0,0,1,20,0,7,0,0,0,"red.ancestor.firsthunter","",3,0,8,0,10,0,2,4,0,0,0,0,9,0,7,0,0,0,0,12,0,12,0,12,0,1,0,8,32,44,0,0,2,3,7,1,0,0,2,2
game-151,151,"iron-hyena-aggro","red-hunter-evolution",False,21,6,3,1,3,13,8,15,,1,0,1,0,0,0,2,0,2,0,0,0,2,4,2,3,0,1,1,1,15,2,5,2,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,6,3,1,2,0,2,0,0,1,0,1,0,0,0,0,7,0,7,0,7,0,2,0,4,20,29,0,0,0,2,0,0,0,0,1,1
game-152,152,"iron-hyena-aggro","red-hunter-evolution",False,29,8,3,1,4,13,9,5,22,3,2,1,1,0,1,3,1,2,0,0,0,4,4,4,4,1,1,4,0,10,7,5,5,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,9,7,4,0,0,5,0,0,6,0,6,0,0,0,0,13,0,13,0,13,0,2,0,10,28,43,0,0,0,3,7,2,0,0,2,2
game-153,153,"iron-hyena-aggro","red-hunter-evolution",False,23,6,3,2,4,5,5,7,,2,1,1,0,0,0,2,1,1,0,0,0,2,2,2,2,2,0,6,0,8,7,4,4,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,7,9,6,2,0,5,0,0,4,0,4,0,0,0,0,10,0,10,0,10,0,1,0,7,22,34,0,0,3,2,2,1,0,0,1,1
game-154,154,"iron-hyena-aggro","red-hunter-evolution",False,23,6,3,0,4,13,8,16,,1,1,0,0,0,0,2,1,1,0,0,0,0,2,0,2,1,0,6,0,13,5,6,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,7,4,3,1,0,3,0,0,3,1,2,1,0,0,0,11,0,11,0,11,0,5,0,5,22,35,0,0,1,1,1,0,0,0,1,1
game-155,155,"red-hunter-evolution","iron-hyena-aggro",False,25,7,1,3,4,5,5,9,22,3,1,2,1,0,1,0,0,0,0,0,0,8,0,8,0,1,0,2,0,6,1,4,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",1,0,4,2,9,9,7,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,4,26,28,0,0,2,3,7,0,0,0,2,1
game-156,156,"red-hunter-evolution","iron-hyena-aggro",False,19,5,0,3,3,9,8,11,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,2,5,2,3,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",1,0,4,2,6,2,5,2,0,0,0,0,7,0,2,0,0,0,0,2,0,2,0,2,0,0,0,1,20,20,0,0,1,2,2,0,0,0,1,1
game-157,157,"red-hunter-evolution","iron-hyena-aggro",False,24,6,0,3,5,17,9,14,19,2,2,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,0,6,0,11,0,5,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,7,0,2,4,0,0,0,0,10,0,7,0,0,0,0,7,0,7,0,7,0,0,0,6,24,31,0,0,1,2,4,0,0,0,2,1
game-158,158,"red-hunter-evolution","iron-hyena-aggro",False,25,7,1,3,4,11,9,9,14,2,1,1,1,0,1,0,0,0,0,0,0,4,0,4,0,1,0,1,0,17,1,6,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",0,0,2,2,8,0,6,0,0,0,0,0,4,0,4,0,0,0,0,5,0,5,0,5,0,0,0,3,26,29,0,0,0,3,9,1,0,0,2,1
game-159,159,"iron-hyena-aggro","red-hunter-evolution",False,21,6,3,1,5,12,6,14,19,2,2,0,1,0,1,2,1,1,0,0,0,2,2,2,2,0,1,4,1,21,7,8,5,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",3,1,8,4,7,6,1,3,0,6,0,0,5,0,5,0,0,0,0,8,0,8,0,8,0,2,0,5,20,30,0,0,2,2,3,1,0,0,1,1
game-160,160,"red-hunter-evolution","iron-hyena-aggro",False,27,7,1,3,4,5,6,11,16,2,2,0,1,0,1,2,2,0,0,0,0,2,0,2,0,0,0,6,1,19,1,9,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",0,0,2,2,11,6,10,0,0,0,2,0,3,0,1,0,0,0,0,8,0,8,0,8,0,0,0,7,28,34,0,0,2,3,8,0,0,0,2,1
game-161,161,"red-hunter-evolution","iron-hyena-aggro",False,30,8,0,3,4,19,8,17,,3,1,2,0,0,0,2,1,1,0,0,0,6,2,4,2,0,0,3,3,23,0,11,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,11,0,8,1,0,0,0,0,1,1,1,1,0,0,0,10,0,10,0,10,0,2,0,7,30,40,0,0,1,3,7,0,0,0,2,2
game-162,162,"red-hunter-evolution","iron-hyena-aggro",False,25,7,1,3,4,7,8,9,14,2,1,1,1,0,1,1,1,0,0,0,0,4,0,4,0,1,1,2,0,18,5,9,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,9,2,5,1,0,2,0,0,6,0,4,0,0,0,0,6,0,6,0,6,0,0,0,5,26,30,0,0,1,3,6,1,0,0,2,1
game-163,163,"red-hunter-evolution","iron-hyena-aggro",False,48,12,0,3,4,33,6,5,,5,2,3,0,0,0,5,3,2,0,0,0,10,4,8,4,0,1,5,4,38,4,16,3,0,0,"red.ancestor.grandmother","iron.ancestor.smith",9,0,20,2,21,18,8,5,2,0,7,0,6,4,6,3,0,0,0,25,0,24,0,24,0,6,0,15,48,72,0,0,2,3,21,3,0,0,5,4
game-164,164,"red-hunter-evolution","iron-hyena-aggro",False,35,9,1,3,4,13,6,14,24,4,2,2,1,0,1,2,2,0,0,0,0,10,0,8,0,0,1,1,1,26,2,10,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",4,0,10,2,15,10,5,2,0,1,0,0,2,0,2,0,0,0,0,16,0,16,0,16,0,2,0,9,36,50,0,0,2,3,17,3,0,0,3,3
game-165,165,"red-hunter-evolution","iron-hyena-aggro",False,27,7,1,3,4,10,6,11,16,3,2,1,1,0,1,2,0,2,0,0,0,6,4,6,4,0,0,6,0,12,2,7,2,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",4,1,10,4,11,6,7,0,0,2,0,0,9,2,6,2,0,0,0,9,0,9,0,9,0,2,0,6,28,35,0,0,1,2,5,1,2,0,2,2
game-166,166,"red-hunter-evolution","iron-hyena-aggro",False,27,7,1,3,4,13,5,14,22,4,3,1,1,0,1,0,0,0,0,0,0,4,0,4,0,0,0,7,0,14,5,5,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",1,1,4,4,10,10,3,3,0,3,1,0,8,0,5,0,0,0,0,7,0,7,0,7,0,1,0,6,28,33,0,0,3,3,8,0,0,0,2,2
game-167,167,"red-hunter-evolution","iron-hyena-aggro",False,24,6,0,3,3,16,8,14,17,2,2,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,1,7,0,10,1,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",1,0,4,2,8,4,7,0,1,0,0,0,1,0,1,0,0,0,0,6,0,6,0,6,0,0,0,3,24,30,0,0,1,2,7,0,0,0,2,1
game-168,168,"red-hunter-evolution","iron-hyena-aggro",False,19,5,1,3,4,7,14,5,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,8,0,4,0,2,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,3,0,6,0,0,0,0,0,3,0,2,0,0,0,0,4,0,4,0,4,0,1,0,3,20,22,0,0,2,1,4,0,0,0,1,1
game-169,169,"iron-hyena-aggro","red-hunter-evolution",False,29,8,3,1,4,13,8,13,22,2,2,0,1,0,1,3,1,2,0,0,0,2,4,2,3,0,0,9,2,28,7,11,4,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,10,9,2,1,1,6,0,0,5,0,5,0,0,0,0,12,0,12,0,12,0,5,0,8,28,42,0,0,2,2,5,1,0,0,2,2
game-170,170,"red-hunter-evolution","iron-hyena-aggro",False,27,7,1,3,4,5,5,14,22,2,1,1,1,0,1,0,0,0,0,0,0,4,0,4,0,1,0,7,0,9,1,4,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",2,0,6,2,11,10,7,1,0,0,5,0,9,0,7,0,0,0,0,8,0,8,0,8,0,1,0,8,28,34,0,0,2,2,5,0,0,0,2,1
game-171,171,"red-hunter-evolution","iron-hyena-aggro",False,19,5,0,3,5,11,6,7,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,3,0,7,0,4,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,7,0,5,2,0,0,0,0,5,0,3,0,0,0,0,4,0,4,0,4,0,1,0,3,20,22,0,0,2,1,1,0,0,0,1,1
game-172,172,"red-hunter-evolution","iron-hyena-aggro",False,19,5,0,3,4,16,9,14,,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,12,0,5,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,5,0,7,0,2,0,0,0,5,0,4,0,0,0,0,4,0,4,0,4,0,0,0,2,20,22,0,0,1,2,3,0,0,0,1,1
game-173,173,"red-hunter-evolution","iron-hyena-aggro",False,17,5,1,3,5,7,6,11,16,2,2,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,3,1,10,2,4,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,6,2,6,0,0,2,0,0,7,0,2,0,0,0,0,5,0,5,0,5,0,0,0,4,18,21,0,0,0,1,0,0,0,0,1,1
game-174,174,"red-hunter-evolution","iron-hyena-aggro",False,16,4,0,3,3,6,9,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,1,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,3,0,4,0,0,0,0,0,10,0,4,0,0,0,0,2,0,2,0,2,0,0,0,2,16,18,0,0,0,2,2,0,0,0,1,1
game-175,175,"iron-hyena-aggro","red-hunter-evolution",False,39,10,3,2,4,7,5,5,,6,1,5,0,0,0,4,2,2,0,0,0,24,4,16,4,0,1,9,2,29,4,14,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,1,8,4,14,17,11,1,1,2,5,0,2,4,2,3,0,1,0,21,0,21,0,21,0,5,0,13,38,61,0,1,3,3,19,3,0,0,4,3
game-176,176,"red-hunter-evolution","iron-hyena-aggro",False,17,5,1,3,4,7,5,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1,3,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,6,5,9,0,0,2,0,0,8,0,5,0,0,0,0,5,0,5,0,5,0,0,0,4,18,21,0,0,0,1,2,1,0,0,1,1
game-177,177,"red-hunter-evolution","iron-hyena-aggro",False,19,5,1,3,3,13,7,9,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,3,2,2,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,6,5,4,2,0,2,0,0,2,3,2,1,0,0,0,6,0,6,0,6,0,2,0,5,20,24,0,0,2,2,2,2,1,0,1,1
game-178,178,"iron-hyena-aggro","red-hunter-evolution",False,17,5,3,0,4,7,5,15,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,16,5,6,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,6,5,0,1,0,2,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,2,0,4,18,21,0,1,2,2,1,0,0,0,1,1
game-179,179,"red-hunter-evolution","iron-hyena-aggro",False,22,6,2,3,4,5,11,14,17,2,2,0,1,0,1,2,2,0,0,0,0,2,0,2,0,0,1,3,3,9,2,5,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,5,5,4,0,1,3,0,0,9,3,5,1,0,0,0,12,0,11,0,11,0,3,0,6,22,33,0,0,2,3,4,0,1,0,1,1
game-180,180,"red-hunter-evolution","iron-hyena-aggro",False,16,4,1,3,4,11,11,8,,2,1,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,1,3,0,1,1,1,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,2,2,3,0,0,1,0,0,2,0,2,0,0,0,0,4,0,4,0,4,0,0,0,2,16,20,0,0,1,2,2,2,0,0,1,1
