game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron,first_shrine_damage_turn_red,first_shrine_damage_turn_iron,wins_in_odd_phase,winner_was_first_player_in_final_phase,shrine_damage_dealt_during_double_turn_red,shrine_damage_dealt_during_double_turn_iron
game-133,133,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,5,0,3,3,13,6,11,23,2,1,1,0,0,0,3,3,0,1,0,1,2,2,1,2,2,0,0,7,0,20,0,8,0,0,"","red.ancestor.grandmother",0,1,0,4,0,9,1,2,0,0,0,0,0,11,0,8,0,0,10,0,10,0,10,0,2,0,7,0,36,24,0,0,0,2,0,3,0,0,1,2,21,3,1,1,14,0
game-134,134,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,3,0,3,3,12,7,14,,1,0,1,0,0,0,1,1,0,0,0,0,6,0,2,0,0,0,0,4,0,5,0,3,0,0,"","red.ancestor.grandmother",0,1,0,4,0,3,0,1,0,0,0,0,0,2,0,2,0,0,7,0,6,0,6,0,0,0,3,0,22,14,0,0,0,2,0,0,0,0,1,1,4,3,1,1,23,0
game-135,135,"red-hunter-evolution","iron-hyena-pack-pressure",False,23,4,3,2,3,8,6,9,21,0,0,0,0,0,0,2,2,0,1,0,1,0,2,0,2,0,0,0,4,0,13,0,7,0,0,"","red.ancestor.firsthunter",0,1,0,4,0,9,7,1,0,0,0,0,2,2,1,2,0,0,11,0,11,0,11,0,2,0,5,0,33,24,0,0,0,0,0,5,0,0,1,1,7,3,0,1,12,20
game-136,136,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,3,0,3,3,12,6,13,,1,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,6,0,10,0,4,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,1,0,0,10,0,9,0,9,0,1,0,5,0,25,14,0,0,0,2,0,0,0,0,1,1,,3,1,1,19,0
game-137,137,"red-hunter-evolution","iron-hyena-pack-pressure",False,16,3,3,1,3,7,6,9,14,1,1,0,0,0,0,2,2,0,1,0,1,0,2,0,2,0,0,2,5,0,6,0,3,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,5,6,0,0,0,0,0,1,3,1,3,0,0,5,0,5,0,5,0,1,0,4,0,21,16,0,0,0,0,0,4,0,1,1,1,7,3,1,0,2,12
game-138,138,"red-hunter-evolution","iron-hyena-pack-pressure",False,33,6,3,2,3,8,6,11,26,2,2,0,0,0,0,3,2,1,1,0,1,0,6,0,6,1,1,3,4,0,22,0,8,0,0,"","red.ancestor.grandmother",0,2,0,6,0,14,4,5,0,0,0,0,0,10,0,8,0,0,18,0,18,0,18,0,3,0,9,0,50,34,0,0,0,2,2,9,0,0,2,3,14,3,0,1,7,11
game-139,139,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,3,0,3,3,8,6,10,,2,0,2,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,10,0,4,0,0,"","red.ancestor.grandmother",0,1,0,4,0,5,0,2,0,0,0,0,0,3,0,2,0,0,13,0,13,0,13,0,5,0,8,0,31,16,0,0,0,1,0,1,0,0,1,1,,3,1,1,7,0
game-140,140,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,3,0,3,3,10,6,9,,2,0,2,0,0,0,1,1,0,0,0,0,4,0,3,0,0,0,0,2,0,10,0,4,0,0,"","red.ancestor.grandmother",0,1,0,4,0,5,1,2,0,0,0,0,1,0,1,0,0,0,6,0,6,0,6,0,1,0,5,0,24,16,0,0,0,2,0,0,0,0,1,1,,3,1,1,6,0
game-141,141,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,5,0,3,3,13,6,21,,2,0,2,0,0,0,2,1,1,0,0,0,4,2,4,2,0,1,0,0,0,28,0,9,0,0,"","red.ancestor.grandmother",0,4,0,10,0,9,0,5,0,0,0,0,0,4,0,4,0,0,16,0,16,0,16,0,4,0,8,0,42,24,0,0,0,1,2,2,0,0,2,1,,3,1,1,20,0
game-142,142,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,5,2,3,3,5,6,14,18,2,0,2,0,0,0,2,2,0,1,0,1,4,2,3,2,0,0,3,6,0,18,0,7,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,9,3,0,1,0,0,0,1,6,1,5,0,0,12,0,12,0,12,0,2,0,8,0,38,24,0,0,0,2,1,6,0,1,1,2,16,3,1,1,10,9
game-143,143,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,4,0,3,3,5,6,14,,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,2,0,1,0,2,0,18,0,7,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,7,1,2,0,0,0,0,0,2,0,2,0,0,8,0,8,0,8,0,0,0,7,0,28,20,0,0,0,3,0,0,0,0,1,1,19,3,0,0,12,7
game-144,144,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,5,1,3,3,15,6,14,19,2,0,2,0,0,0,2,1,1,1,0,1,6,4,4,4,0,0,0,4,0,8,0,4,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,9,2,3,0,0,0,0,5,6,2,5,0,0,15,0,14,0,14,0,3,0,8,0,40,24,0,0,0,3,0,4,0,1,1,1,18,3,1,1,23,6
game-145,145,"iron-hyena-pack-pressure","red-hunter-evolution",False,37,7,2,3,3,5,6,10,35,4,3,1,0,0,0,5,2,3,1,0,1,2,10,2,10,0,0,5,7,0,39,0,14,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,15,7,1,0,0,0,0,2,13,2,10,0,0,19,0,19,0,19,0,2,0,13,0,57,36,0,0,0,4,2,13,0,0,2,3,21,3,1,1,14,8
game-146,146,"red-hunter-evolution","iron-hyena-pack-pressure",False,21,4,3,2,3,12,6,9,19,1,0,1,0,0,0,2,1,1,1,0,1,4,4,4,4,0,1,1,1,0,11,0,6,0,0,"","red.ancestor.grandmother",0,1,0,4,0,8,6,2,0,0,0,0,3,2,2,2,0,0,8,0,8,0,8,0,2,0,6,0,28,22,0,0,0,2,0,2,0,1,1,1,11,3,0,1,15,6
game-147,147,"iron-hyena-pack-pressure","red-hunter-evolution",False,22,4,2,3,3,14,7,9,18,1,0,1,0,0,0,2,2,0,1,0,1,8,2,2,2,0,0,0,4,0,5,0,4,0,0,"","red.ancestor.grandmother",0,1,0,4,0,7,3,3,0,0,0,0,1,3,1,3,0,0,11,0,10,0,10,0,1,0,5,0,32,22,0,0,0,0,0,1,0,1,1,1,9,3,0,0,6,12
game-148,148,"iron-hyena-pack-pressure","red-hunter-evolution",False,27,5,1,3,3,5,6,14,,2,1,1,0,0,0,2,2,0,0,0,0,2,0,2,0,1,1,0,6,0,10,0,5,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,10,1,6,0,0,0,0,0,9,0,6,0,0,16,0,15,0,15,0,1,0,9,0,43,26,0,0,0,2,1,3,0,0,2,2,7,3,1,1,11,3
game-149,149,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,3,0,3,3,10,6,9,,1,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,4,0,5,0,2,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,4,2,0,0,0,0,0,2,0,2,0,0,0,7,0,7,0,7,0,2,0,5,0,23,14,0,0,0,2,0,2,0,0,1,1,,3,1,1,6,0
game-150,150,"iron-hyena-pack-pressure","red-hunter-evolution",False,27,5,2,3,3,8,7,11,21,1,0,1,0,0,0,3,1,2,1,0,1,4,6,4,6,0,0,0,3,0,16,0,7,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,9,5,0,0,0,0,0,2,9,1,6,0,0,12,0,12,0,12,0,2,0,9,0,40,26,0,0,0,0,0,6,0,1,2,2,16,3,1,1,13,10
game-151,151,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,5,0,3,3,8,7,11,,2,0,2,0,0,0,4,3,1,0,0,0,4,2,4,2,0,0,0,7,0,24,0,8,0,0,"","red.ancestor.grandmother",0,4,0,10,0,8,0,3,0,0,0,0,0,7,0,6,0,0,10,0,10,0,10,0,3,0,6,0,36,24,0,0,0,2,0,2,0,0,1,2,,3,1,1,15,0
game-152,152,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,3,1,3,3,5,7,9,,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,1,0,0,1,0,4,0,2,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,3,2,0,0,0,0,0,0,3,0,2,0,0,7,0,7,0,7,0,0,0,3,0,23,14,0,0,0,0,0,1,0,0,1,1,11,3,1,1,10,0
game-153,153,"red-hunter-evolution","iron-hyena-pack-pressure",False,21,4,3,2,3,7,9,9,16,2,1,1,0,0,0,3,3,0,1,0,1,2,2,2,2,0,0,2,5,0,11,0,6,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,6,6,0,0,0,0,0,2,12,2,8,0,0,10,0,10,0,10,0,2,0,6,0,30,22,0,0,0,1,0,6,0,0,1,1,4,3,0,1,5,17
game-154,154,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,3,0,3,3,12,9,9,,2,0,2,0,0,0,1,0,1,0,0,0,4,2,4,2,1,1,1,0,0,9,0,3,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,2,0,0,11,0,11,0,11,0,4,0,6,0,29,16,0,0,0,4,1,1,0,0,1,1,,3,1,1,15,0
game-155,155,"red-hunter-evolution","iron-hyena-pack-pressure",False,35,6,3,2,3,5,9,11,30,3,2,1,0,0,0,5,3,2,1,0,1,2,6,2,6,1,0,3,9,0,33,0,12,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,13,2,3,0,0,0,0,0,8,0,8,0,0,16,0,16,0,16,0,1,0,10,0,50,36,0,0,0,1,1,13,0,0,2,3,6,3,0,1,7,21
game-156,156,"iron-hyena-pack-pressure","red-hunter-evolution",False,22,4,1,3,3,5,6,5,18,3,0,3,0,0,0,2,1,1,1,0,1,6,6,6,4,0,0,0,3,0,18,0,8,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,8,1,1,1,0,0,0,0,8,0,4,0,0,10,0,10,0,10,0,2,0,6,0,32,22,0,0,0,1,1,2,0,0,1,1,16,3,0,0,10,11
game-157,157,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,4,0,3,3,8,9,5,,1,0,1,0,0,0,2,1,1,0,0,0,2,2,2,2,0,0,0,3,0,13,0,5,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,5,0,3,0,0,0,0,0,3,0,3,0,0,15,0,15,0,15,0,3,0,8,0,35,20,0,0,0,0,0,1,0,0,1,1,19,3,0,0,6,7
game-158,158,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,4,2,3,3,5,7,9,19,1,0,1,0,0,0,3,2,1,1,0,1,6,4,4,4,0,0,1,2,0,4,0,3,0,0,"","red.ancestor.grandmother",0,1,0,4,0,6,4,1,0,0,0,0,3,4,1,3,0,0,16,0,15,0,15,0,5,0,8,0,35,20,0,0,0,0,0,2,0,1,1,1,11,3,0,0,9,8
game-159,159,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,5,0,3,3,13,6,5,,3,1,2,0,0,0,2,1,1,0,0,0,6,2,6,2,0,1,1,4,0,18,0,8,0,0,"","red.ancestor.grandmother",0,2,0,6,0,9,0,8,0,0,0,0,0,5,0,5,0,0,17,0,17,0,17,0,4,0,8,0,43,24,0,0,0,2,0,2,0,0,1,2,,3,1,1,20,0
game-160,160,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,4,1,3,3,13,6,11,18,1,0,1,0,0,0,2,2,0,1,0,1,4,2,2,2,0,0,0,3,0,19,0,7,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,7,3,0,0,0,0,0,4,2,2,2,0,0,10,0,10,0,10,0,2,0,6,0,30,20,0,0,0,1,0,3,0,1,1,1,16,3,0,0,6,12
game-161,161,"red-hunter-evolution","iron-hyena-pack-pressure",False,31,6,3,1,3,13,6,11,23,1,1,0,0,0,0,4,1,3,1,0,1,0,12,0,8,1,2,3,3,0,33,0,12,0,0,"","red.ancestor.grandmother",0,3,0,8,0,13,4,2,0,0,0,0,0,15,0,10,0,0,10,0,10,0,10,0,0,0,8,0,40,32,0,0,0,2,0,11,0,0,2,3,21,3,0,1,12,21
game-162,162,"iron-hyena-pack-pressure","red-hunter-evolution",False,22,4,1,3,3,10,11,14,,2,1,1,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,1,4,0,8,0,3,0,0,"","red.ancestor.grandmother",0,1,0,4,0,5,1,0,0,0,0,0,0,5,0,5,0,0,10,0,10,0,10,0,2,0,7,0,32,22,0,0,0,4,0,2,0,0,1,1,7,3,0,0,11,9
game-163,163,"iron-hyena-pack-pressure","red-hunter-evolution",False,22,4,0,3,3,8,6,11,,1,0,1,0,0,0,2,1,1,0,0,0,2,2,2,2,1,0,1,6,0,9,0,4,0,0,"","red.ancestor.grandmother",0,2,0,6,0,8,0,6,0,0,0,0,0,2,0,2,0,0,9,0,9,0,9,0,1,0,7,0,31,22,0,0,0,1,0,1,0,0,1,1,19,3,0,0,5,4
game-164,164,"red-hunter-evolution","iron-hyena-pack-pressure",False,40,7,3,2,3,10,6,5,38,5,1,4,0,0,0,5,1,4,1,0,1,8,10,8,10,1,3,3,6,0,40,0,15,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,17,7,1,0,0,0,0,5,4,3,4,0,0,24,0,24,0,24,0,7,0,15,0,64,40,0,0,0,3,3,14,0,0,3,4,7,3,1,0,7,4
game-165,165,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,4,1,3,3,10,6,9,16,1,0,1,0,0,0,2,2,0,1,0,1,2,2,2,2,0,1,0,3,0,10,0,5,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,7,3,0,0,0,0,0,3,3,2,3,0,0,9,0,9,0,9,0,3,0,6,0,29,20,0,0,0,1,0,3,0,1,1,1,14,3,0,0,11,5
game-166,166,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,5,2,3,3,12,9,9,19,1,0,1,0,0,0,3,2,1,1,0,1,4,4,4,4,1,0,2,5,0,12,0,5,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,7,1,3,0,0,0,0,0,7,0,6,0,0,12,0,12,0,12,0,0,0,9,0,38,24,0,0,0,2,0,3,0,0,1,2,18,3,1,1,23,10
game-167,167,"iron-hyena-pack-pressure","red-hunter-evolution",False,22,4,1,3,3,13,9,14,,2,0,2,0,0,0,1,1,0,0,0,0,6,0,6,0,0,0,0,6,0,8,0,4,0,0,"","red.ancestor.firsthunter",0,1,0,4,0,6,0,4,0,0,0,0,1,6,1,3,0,0,11,0,11,0,11,0,3,0,8,0,33,22,0,0,0,0,1,1,0,0,1,1,7,3,0,0,7,15
game-168,168,"iron-hyena-pack-pressure","red-hunter-evolution",False,13,3,0,3,3,8,9,5,,2,0,2,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,1,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,2,0,6,0,22,12,0,0,0,1,3,0,0,0,0,0,,3,1,1,10,0
game-169,169,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,5,1,3,3,8,6,10,19,2,0,2,0,0,0,3,3,0,1,0,1,6,2,6,2,0,1,0,4,0,19,0,8,0,0,"","red.ancestor.grandmother",0,3,0,8,0,9,3,2,0,0,0,0,1,8,1,7,0,0,14,0,14,0,14,0,3,0,7,0,40,24,0,0,0,2,1,3,0,0,1,2,18,3,1,1,14,8
game-170,170,"iron-hyena-pack-pressure","red-hunter-evolution",False,24,4,0,3,3,13,7,14,,1,1,0,0,0,0,3,2,1,0,0,0,0,2,0,2,0,1,1,5,0,23,0,8,0,0,"","red.ancestor.grandmother",0,3,0,8,0,8,0,2,0,0,0,0,0,9,0,7,0,0,15,0,15,0,15,0,3,0,9,0,39,24,0,0,0,1,0,1,0,0,1,2,,3,0,0,17,0
game-171,171,"iron-hyena-pack-pressure","red-hunter-evolution",False,22,4,0,3,3,13,7,14,,2,1,1,0,0,0,2,1,1,0,0,0,4,2,4,2,1,0,0,4,0,23,0,7,0,0,"","red.ancestor.grandmother",0,3,0,8,0,7,0,3,0,0,0,0,0,4,0,3,0,0,11,0,11,0,11,0,3,0,7,0,33,22,0,0,0,1,2,0,0,0,1,1,,3,0,0,4,0
game-172,172,"iron-hyena-pack-pressure","red-hunter-evolution",False,24,4,0,3,3,12,6,9,,3,1,2,0,0,0,2,2,0,0,0,0,4,0,4,0,0,0,2,6,0,21,0,7,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,9,1,1,0,0,0,0,1,4,1,4,0,0,10,0,10,0,10,0,3,0,8,0,34,24,0,0,0,2,1,1,0,0,1,1,,3,0,0,16,0
game-173,173,"red-hunter-evolution","iron-hyena-pack-pressure",False,35,6,3,2,3,10,7,13,19,3,2,1,0,0,0,4,3,1,1,0,1,2,6,2,6,1,0,5,11,0,38,0,14,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,14,4,2,0,0,0,0,0,6,0,4,0,0,14,0,14,0,14,0,1,0,10,0,48,36,0,0,0,3,0,14,0,0,2,3,18,3,0,1,8,17
game-174,174,"iron-hyena-pack-pressure","red-hunter-evolution",False,24,4,0,3,3,13,6,5,,3,1,2,0,0,0,2,1,1,0,0,0,4,2,4,2,1,0,1,3,0,20,0,6,0,0,"","red.ancestor.grandmother",0,2,0,6,0,9,0,7,0,0,0,0,0,5,0,5,0,0,9,0,9,0,9,0,3,0,6,0,33,24,0,0,0,2,1,1,0,0,1,2,,3,0,0,15,0
game-175,175,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,4,0,3,3,8,6,11,,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,4,0,12,0,5,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,7,1,1,0,0,0,0,0,4,0,3,0,0,15,0,14,0,14,0,3,0,8,0,34,20,0,0,0,2,1,0,0,0,1,1,19,3,0,0,8,5
game-176,176,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,3,0,3,3,8,9,7,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,6,0,3,0,0,"","red.ancestor.grandmother",0,1,0,4,0,2,0,1,0,0,0,0,0,3,0,3,0,0,11,0,11,0,11,0,3,0,7,0,27,14,0,0,0,0,2,3,0,0,1,1,,3,1,1,17,0
game-177,177,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,3,0,3,3,8,6,11,,1,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,3,0,9,0,4,0,0,"","red.ancestor.firsthunter",0,1,0,4,0,4,0,1,0,0,0,0,0,2,0,2,0,0,9,0,9,0,9,0,2,0,5,0,25,14,0,0,0,1,0,0,0,0,1,1,,3,1,1,7,0
