game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron,first_shrine_damage_turn_red,first_shrine_damage_turn_iron,wins_in_odd_phase,winner_was_first_player_in_final_phase,shrine_damage_dealt_during_double_turn_red,shrine_damage_dealt_during_double_turn_iron
game-133,133,"red-hunter-evolution","iron-hyena-pack-pressure",False,19,1,2,3,3,5,9,11,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,2,1,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,5,2,4,0,0,0,0,0,11,0,5,0,0,0,0,10,0,10,0,10,0,0,0,5,20,28,0,0,1,0,1,0,0,0,1,1,4,3,1,1,0,0
game-134,134,"red-hunter-evolution","iron-hyena-pack-pressure",False,21,1,0,3,4,15,5,11,19,2,2,0,1,0,1,2,1,1,0,0,0,4,2,4,2,0,1,7,4,10,1,5,1,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,0,4,2,8,4,6,3,0,0,0,0,5,1,4,1,0,0,0,5,0,5,0,5,0,1,0,4,22,25,0,0,0,0,2,0,0,0,1,1,4,13,1,1,0,0
game-135,135,"iron-hyena-pack-pressure","red-hunter-evolution",False,24,1,3,2,10,14,5,11,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,7,8,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,9,6,6,0,0,0,0,0,5,1,5,1,0,0,0,13,0,13,0,13,0,1,0,7,24,37,0,0,0,0,3,0,0,0,1,1,10,13,1,0,0,0
game-136,136,"red-hunter-evolution","iron-hyena-pack-pressure",False,19,1,1,3,4,13,5,9,13,2,2,0,1,0,1,1,0,1,0,0,0,2,2,2,2,0,0,5,1,9,4,5,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,1,2,4,7,5,6,0,0,0,0,0,2,5,2,2,0,0,0,6,0,6,0,6,0,2,0,5,20,24,0,0,1,0,5,0,2,0,1,1,4,11,1,1,0,0
game-137,137,"red-hunter-evolution","iron-hyena-pack-pressure",False,23,1,1,3,6,13,5,9,17,2,1,1,1,0,1,1,1,0,0,0,0,4,0,4,0,1,0,3,1,12,0,7,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,9,0,8,0,0,0,0,0,0,1,0,1,0,0,0,6,0,6,0,6,0,0,0,4,24,28,0,1,1,0,11,0,0,0,2,1,6,9,1,1,0,0
game-138,138,"red-hunter-evolution","iron-hyena-pack-pressure",False,31,1,1,3,4,6,5,13,25,4,3,1,1,0,1,2,2,0,0,0,0,4,0,4,0,1,0,6,2,23,5,10,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,1,8,4,13,10,4,1,1,0,5,0,3,1,3,1,0,0,0,13,0,13,0,13,0,1,0,9,32,43,0,0,2,0,13,1,0,0,3,2,4,7,1,1,0,0
game-139,139,"red-hunter-evolution","iron-hyena-pack-pressure",False,35,1,2,3,4,10,9,12,29,4,3,1,1,0,1,3,0,3,0,0,0,4,10,4,10,1,1,6,2,32,12,14,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",5,2,12,6,13,12,2,4,1,0,1,0,3,2,3,2,0,0,0,17,0,17,0,17,0,3,0,13,36,51,0,0,1,0,13,3,0,0,3,2,4,7,1,1,0,0
game-140,140,"red-hunter-evolution","iron-hyena-pack-pressure",False,23,1,0,3,4,13,7,10,21,2,2,0,1,0,1,2,1,1,0,0,0,2,4,2,4,0,0,3,1,16,0,7,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,1,0,4,24,28,0,0,1,0,8,1,0,0,2,1,4,5,1,1,0,0
game-141,141,"red-hunter-evolution","iron-hyena-pack-pressure",False,27,1,1,3,4,10,9,11,19,3,2,1,1,0,1,2,1,1,0,0,0,4,4,4,4,0,0,7,3,17,7,8,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,0,4,2,9,8,6,1,0,0,0,0,3,1,3,1,0,0,0,9,0,9,0,9,0,1,0,6,28,35,0,1,1,0,10,0,1,0,2,1,4,17,1,1,0,0
game-142,142,"red-hunter-evolution","iron-hyena-pack-pressure",False,41,1,2,3,8,10,5,13,,4,2,2,0,0,0,5,1,4,0,0,0,4,8,4,8,1,0,5,2,23,7,11,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",6,2,14,6,18,15,5,6,0,0,1,0,5,6,5,4,0,0,0,24,0,24,0,24,0,5,0,14,42,64,0,0,2,0,14,0,0,0,5,3,8,31,1,1,0,0
game-143,143,"iron-hyena-pack-pressure","red-hunter-evolution",False,24,1,3,0,6,6,7,11,,2,2,0,0,0,0,2,1,1,0,0,0,0,4,0,3,0,1,4,1,27,8,9,5,0,0,"red.ancestor.grandmother","iron.ancestor.smithpassedfang",3,1,8,4,8,8,1,1,0,0,2,0,6,1,5,1,0,0,0,10,0,10,0,10,0,2,0,7,24,34,0,0,1,0,1,0,0,0,2,1,6,,1,0,0,0
game-144,144,"red-hunter-evolution","iron-hyena-pack-pressure",False,19,1,2,3,6,14,5,9,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,6,4,4,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,7,4,3,2,0,0,0,0,3,0,3,0,0,0,0,5,0,5,0,5,0,0,0,4,20,23,0,0,3,0,1,0,0,0,1,1,6,11,1,1,0,0
game-145,145,"red-hunter-evolution","iron-hyena-pack-pressure",False,19,1,1,3,3,5,9,11,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,0,3,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,5,0,4,0,0,0,0,0,3,0,3,0,0,0,0,8,0,8,0,8,0,0,0,4,20,26,0,0,1,0,1,2,0,0,1,1,4,3,1,1,0,0
game-146,146,"red-hunter-evolution","iron-hyena-pack-pressure",False,21,1,2,3,4,11,7,7,17,2,1,1,1,0,1,1,0,1,0,0,0,4,2,4,2,1,1,0,1,2,8,1,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,7,6,6,0,0,0,0,0,6,2,5,1,0,0,0,11,0,11,0,11,0,1,0,6,22,31,0,0,1,0,6,0,1,0,1,1,4,9,1,1,0,0
game-147,147,"iron-hyena-pack-pressure","red-hunter-evolution",False,24,1,3,1,4,12,5,11,19,2,2,0,1,0,1,2,1,1,0,0,0,2,2,2,2,0,1,3,0,20,9,9,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,2,6,6,9,8,4,0,1,0,1,0,6,6,4,3,0,0,0,13,0,13,0,13,0,5,0,9,24,37,0,0,3,0,5,1,1,0,2,1,4,15,1,0,0,0
game-148,148,"red-hunter-evolution","iron-hyena-pack-pressure",False,23,1,1,3,3,11,9,9,21,2,1,1,1,0,1,1,1,0,0,0,0,6,0,6,0,2,0,1,2,5,6,4,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,7,6,7,0,0,0,0,0,8,1,7,1,0,0,0,8,0,8,0,8,0,1,0,7,24,30,0,0,1,0,8,1,0,0,2,1,4,3,1,1,0,0
game-149,149,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,1,3,2,4,8,7,11,,1,1,0,0,0,0,2,1,1,0,0,0,0,4,0,4,0,1,2,0,11,6,5,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,6,6,1,2,0,0,0,0,3,3,2,1,0,0,0,11,0,10,0,10,0,3,0,6,20,30,0,0,2,0,1,1,1,0,1,1,4,13,1,0,0,0
game-150,150,"red-hunter-evolution","iron-hyena-pack-pressure",False,17,1,0,3,3,5,9,9,13,2,2,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,4,0,3,0,0,0,0,0,5,0,5,0,0,0,0,4,0,4,0,4,0,0,0,4,18,20,0,0,1,0,3,1,0,0,1,1,4,3,1,1,0,0
game-151,151,"red-hunter-evolution","iron-hyena-pack-pressure",False,19,1,0,3,3,9,11,11,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,20,21,0,0,0,0,6,1,0,0,1,1,4,3,1,1,0,0
game-152,152,"red-hunter-evolution","iron-hyena-pack-pressure",False,29,1,0,3,4,15,9,11,27,4,2,2,1,0,1,2,2,0,0,0,0,8,0,8,0,1,0,4,4,18,0,9,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,10,0,4,0,2,0,0,0,0,1,0,1,0,0,0,15,0,15,0,15,0,2,0,10,30,43,0,0,1,0,19,2,0,0,3,2,4,13,1,1,0,0
game-153,153,"iron-hyena-pack-pressure","red-hunter-evolution",False,26,1,3,0,4,20,7,13,,2,1,1,0,0,0,2,1,1,0,0,0,2,2,2,2,0,1,7,2,31,9,9,5,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",3,0,8,2,9,9,0,2,0,0,0,0,6,0,4,0,0,0,0,12,0,12,0,12,0,1,0,9,26,38,0,0,1,0,1,2,0,0,2,1,4,,1,0,0,0
game-154,154,"red-hunter-evolution","iron-hyena-pack-pressure",False,37,1,0,3,8,27,5,15,,5,4,1,0,0,0,3,1,2,0,0,0,4,4,4,4,1,0,10,1,41,2,15,1,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",7,0,16,2,16,5,4,2,4,0,0,0,8,3,7,1,0,2,0,14,0,14,0,14,0,3,0,10,38,50,0,0,4,0,8,0,0,0,4,2,8,25,1,1,0,0
game-155,155,"red-hunter-evolution","iron-hyena-pack-pressure",False,27,1,0,3,4,19,7,13,19,3,1,2,1,0,1,2,2,0,0,0,0,6,0,6,0,1,0,7,2,22,0,9,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,10,0,6,0,1,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,5,28,32,0,0,2,0,9,0,0,0,2,1,4,15,1,1,0,0
game-156,156,"red-hunter-evolution","iron-hyena-pack-pressure",False,19,1,0,3,4,13,9,11,17,2,2,0,1,0,1,1,1,0,0,0,0,4,0,4,0,0,0,6,1,6,1,3,1,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,5,2,1,4,0,0,0,0,11,0,7,0,0,0,0,7,0,7,0,7,0,0,0,5,20,25,0,0,1,0,3,0,0,0,1,1,4,5,1,1,0,0
game-157,157,"iron-hyena-pack-pressure","red-hunter-evolution",False,26,1,3,2,4,10,9,10,19,3,2,1,1,0,1,3,0,3,0,0,0,4,8,4,8,1,1,8,1,12,8,5,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,8,7,2,0,0,0,0,0,15,2,9,2,0,0,0,14,0,14,0,14,0,4,0,8,26,40,0,0,1,0,3,0,1,0,2,1,4,15,1,0,0,0
game-158,158,"iron-hyena-pack-pressure","red-hunter-evolution",False,28,1,3,0,6,14,5,8,,4,4,0,0,0,0,3,1,2,0,0,0,0,6,0,6,1,0,6,1,24,10,9,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",5,0,12,2,11,10,1,6,0,0,0,0,6,0,5,0,0,0,0,15,0,15,0,15,0,2,0,8,28,43,0,0,3,0,1,0,0,0,2,2,6,27,1,0,0,0
game-159,159,"red-hunter-evolution","iron-hyena-pack-pressure",False,31,1,2,3,6,19,5,10,19,4,3,1,1,0,1,3,1,2,0,0,0,6,6,6,6,0,1,6,0,20,12,9,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",5,1,12,4,13,8,3,8,0,0,0,0,6,3,6,2,0,0,0,14,0,13,0,13,0,3,0,8,32,43,0,0,3,0,7,0,2,0,3,2,6,17,1,1,0,0
game-160,160,"iron-hyena-pack-pressure","red-hunter-evolution",False,30,1,3,2,4,8,5,8,15,3,2,1,1,0,1,4,2,2,0,0,0,6,8,6,8,1,0,4,2,27,13,10,9,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,12,12,3,3,0,0,0,0,6,0,4,0,0,0,0,20,0,19,0,19,0,5,0,13,30,49,0,0,3,0,8,1,0,0,2,2,4,13,1,0,0,0
game-161,161,"iron-hyena-pack-pressure","red-hunter-evolution",False,32,1,3,2,4,14,9,10,31,4,2,2,1,0,1,4,0,4,0,0,0,10,10,10,10,2,0,3,2,27,13,9,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,0,8,2,11,11,2,5,0,0,0,0,10,2,8,2,0,0,0,14,0,14,0,14,0,4,0,11,32,46,0,0,2,0,6,2,0,0,2,2,4,25,1,0,0,0
game-162,162,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,1,3,0,6,10,7,9,15,2,1,1,1,0,1,1,0,1,0,0,0,4,2,3,1,1,0,1,0,22,8,8,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,7,6,2,0,0,0,0,0,3,2,3,1,0,0,0,7,0,7,0,7,0,1,0,7,22,27,0,0,2,0,2,0,0,0,1,1,6,13,1,0,0,0
game-163,163,"iron-hyena-pack-pressure","red-hunter-evolution",False,24,1,3,1,4,8,7,11,,3,2,1,0,0,0,2,1,1,0,0,0,2,4,2,4,0,0,6,0,24,6,8,5,0,0,"red.ancestor.firsthunter","iron.ancestor.smithpassedfang",0,1,2,4,8,8,3,0,0,0,1,0,9,1,6,1,0,0,0,10,0,10,0,10,0,1,0,7,24,34,0,0,3,0,4,1,0,0,2,1,4,21,1,0,0,0
game-164,164,"red-hunter-evolution","iron-hyena-pack-pressure",False,29,1,2,3,4,12,7,7,19,4,1,3,1,0,1,2,0,2,0,0,0,8,6,7,6,2,0,3,0,25,7,9,5,0,0,"red.ancestor.firsthunter","iron.ancestor.smithpassedfang",0,1,2,4,11,9,8,0,0,0,2,0,6,3,6,2,0,0,0,11,0,11,0,11,0,4,0,7,30,39,0,0,2,0,8,2,1,0,2,2,4,15,1,1,0,0
game-165,165,"red-hunter-evolution","iron-hyena-pack-pressure",False,23,1,2,3,4,17,5,8,15,2,2,0,1,0,1,2,0,2,0,0,0,2,6,2,6,0,0,6,2,9,8,4,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,9,8,1,5,0,0,0,0,7,2,5,1,0,0,0,11,0,11,0,11,0,3,0,8,24,33,0,0,3,0,2,1,1,0,1,1,4,13,1,1,0,0
game-166,166,"iron-hyena-pack-pressure","red-hunter-evolution",False,28,1,3,1,4,10,7,13,21,2,2,0,1,0,1,2,0,2,0,0,0,2,8,2,8,0,1,5,1,28,10,9,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,10,10,2,1,0,0,0,0,8,1,5,1,0,0,0,14,0,14,0,14,0,3,0,10,28,42,0,0,3,0,4,0,1,0,2,2,4,19,1,0,0,0
game-167,167,"iron-hyena-pack-pressure","red-hunter-evolution",False,22,1,3,1,4,14,7,12,19,2,2,0,1,0,1,2,0,2,0,0,0,2,6,2,6,0,0,5,0,19,5,6,4,0,0,"red.ancestor.firsthunter","iron.ancestor.smithpassedfang",1,1,4,4,7,4,3,1,0,0,0,0,4,2,4,1,0,0,0,12,0,12,0,12,0,3,0,7,22,34,0,0,1,0,2,0,0,0,1,1,4,17,1,0,0,0
game-168,168,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,1,3,0,4,10,7,11,,3,3,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,9,0,12,7,6,5,0,0,"red.ancestor.grandmother","iron.ancestor.smithpassedfang",3,1,8,4,6,6,1,3,0,0,0,0,7,0,6,0,0,0,0,8,0,8,0,8,0,0,0,7,20,28,0,0,1,0,3,0,0,0,1,1,4,17,1,0,0,0
game-169,169,"red-hunter-evolution","iron-hyena-pack-pressure",False,35,1,1,3,4,23,7,13,19,5,3,2,1,0,1,2,0,2,0,0,0,8,6,8,6,0,0,12,0,39,8,14,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,14,8,6,0,0,0,0,0,10,0,9,0,0,0,0,14,0,14,0,14,0,2,0,10,36,48,0,0,2,0,7,0,0,0,3,2,4,17,1,1,0,0
game-170,170,"iron-hyena-pack-pressure","red-hunter-evolution",False,18,1,3,0,4,6,5,13,17,1,1,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,6,0,16,5,6,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,6,3,1,0,0,0,0,0,5,0,4,0,0,0,0,7,0,7,0,7,0,0,0,4,18,25,0,0,1,0,1,1,0,0,1,1,4,15,1,0,0,0
game-171,171,"iron-hyena-pack-pressure","red-hunter-evolution",False,32,1,3,2,4,14,5,15,19,4,2,2,1,0,1,3,2,1,0,0,0,8,2,8,2,1,2,6,1,32,14,14,9,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",6,0,14,2,13,12,4,1,2,0,0,0,12,1,10,1,0,0,0,14,0,14,0,14,0,1,0,11,32,46,0,0,0,0,7,0,1,0,3,2,4,9,1,0,0,0
game-172,172,"iron-hyena-pack-pressure","red-hunter-evolution",False,23,1,3,0,6,17,9,13,,2,2,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,1,1,0,25,3,8,2,0,0,"red.ancestor.firsthunter","iron.ancestor.smithpassedfang",4,1,10,4,7,3,0,2,0,0,2,0,6,0,5,0,0,0,0,5,0,5,0,5,0,1,0,3,24,27,0,0,2,0,3,1,0,0,2,1,6,,1,0,0,0
game-173,173,"iron-hyena-pack-pressure","red-hunter-evolution",False,34,1,3,1,4,14,5,11,25,2,1,1,1,0,1,3,1,2,0,0,0,6,8,6,8,2,1,3,0,32,14,13,9,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,0,8,2,14,14,4,3,0,0,0,0,8,1,7,1,0,0,0,16,0,16,0,16,0,2,0,10,34,50,0,0,3,0,4,2,0,0,3,2,4,13,1,0,0,0
game-174,174,"red-hunter-evolution","iron-hyena-pack-pressure",False,37,1,2,3,4,16,7,9,,5,3,2,0,0,0,4,0,4,0,0,0,6,8,6,8,0,0,7,0,26,9,11,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,0,8,2,15,10,3,1,0,0,0,0,8,2,5,1,0,1,0,19,0,19,0,19,0,6,0,11,38,55,0,0,2,0,7,2,0,0,3,2,4,5,1,1,0,0
game-175,175,"red-hunter-evolution","iron-hyena-pack-pressure",False,31,1,1,3,4,21,9,15,25,3,1,2,1,0,1,3,1,2,0,0,0,8,4,8,4,0,0,8,7,23,1,11,1,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",4,0,10,2,11,2,6,1,0,0,0,0,4,4,3,3,0,0,0,13,0,13,0,13,0,3,0,10,32,43,0,0,2,0,11,0,1,0,3,2,4,17,1,1,0,0
