game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron
game-133,133,"red-hunter-evolution","iron-snarecraft-control",False,27,7,0,3,3,6,14,14,27,2,2,0,1,0,1,1,1,0,0,0,0,2,0,1,0,0,0,4,1,19,0,7,0,0,0,"red.ancestor.firsthunter","",3,0,8,0,7,0,3,2,0,0,0,0,7,0,4,0,0,0,0,5,0,5,0,5,0,0,0,4,28,31,0,0,1,3,5,0,0,0,2,2
game-134,134,"iron-snarecraft-control","red-hunter-evolution",False,15,4,3,0,4,5,5,5,,2,2,0,0,0,0,2,0,2,0,0,0,0,6,0,5,0,0,8,0,12,4,5,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,1,6,4,4,5,1,1,0,3,0,0,3,0,3,0,0,0,0,8,0,8,0,8,0,2,0,4,14,24,0,0,0,0,2,1,0,0,1,1
game-135,135,"red-hunter-evolution","iron-snarecraft-control",False,27,7,0,3,3,6,9,11,19,3,1,2,1,0,1,1,1,0,0,0,0,8,0,8,0,1,0,6,2,19,0,7,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,9,0,4,1,0,0,0,0,14,0,6,0,0,0,0,3,0,3,0,3,0,0,0,2,28,29,0,0,2,2,6,1,0,0,2,1
game-136,136,"red-hunter-evolution","iron-snarecraft-control",False,16,4,1,3,4,7,6,5,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,6,1,2,0,1,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,5,0,9,0,0,0,0,0,9,0,3,0,0,0,0,4,0,4,0,4,0,1,0,3,16,20,0,0,1,1,0,1,0,0,1,1
game-137,137,"red-hunter-evolution","iron-snarecraft-control",False,32,8,0,3,4,19,6,17,,4,1,3,0,0,0,1,1,0,0,0,0,8,0,8,0,2,0,3,0,27,1,13,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",4,0,10,2,13,0,8,1,0,0,0,0,0,1,0,1,0,0,0,8,0,8,0,8,0,1,0,7,32,40,0,0,1,4,13,0,0,0,3,2
game-138,138,"iron-snarecraft-control","red-hunter-evolution",False,15,4,3,0,4,6,6,5,,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,2,0,12,5,5,3,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",1,0,4,2,4,4,0,1,0,3,0,0,2,0,2,0,0,0,0,4,0,4,0,4,0,1,0,4,14,20,0,0,1,0,1,3,0,0,1,1
game-139,139,"iron-snarecraft-control","red-hunter-evolution",False,26,7,3,1,4,17,8,14,,3,2,1,0,0,0,2,1,1,0,0,0,2,4,2,2,3,0,5,2,18,4,7,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,9,4,2,3,0,4,0,0,6,0,5,0,0,0,0,11,0,11,0,11,0,1,0,7,26,37,0,0,1,3,2,1,0,0,2,1
game-140,140,"red-hunter-evolution","iron-snarecraft-control",False,25,7,0,3,6,14,6,11,22,2,2,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,0,4,0,23,0,10,0,0,0,"red.ancestor.grandmother","",3,0,8,0,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,26,26,0,0,2,3,6,0,0,0,2,1
game-141,141,"iron-snarecraft-control","red-hunter-evolution",False,37,10,3,2,3,13,8,11,,5,2,3,0,0,0,3,1,2,0,0,0,10,8,10,6,2,1,7,1,25,2,11,2,0,0,"red.ancestor.grandmother","iron.ancestor.smith",4,1,10,4,14,9,3,4,0,4,0,0,13,1,11,1,0,0,0,13,0,13,0,13,0,1,0,8,36,51,0,0,3,4,11,2,0,0,3,3
game-142,142,"red-hunter-evolution","iron-snarecraft-control",False,33,9,0,3,4,27,6,10,27,3,1,2,1,0,1,2,1,1,0,0,0,10,2,8,2,0,1,2,0,23,0,10,0,0,0,"red.ancestor.grandmother","",4,0,10,0,14,0,2,8,0,0,0,0,2,0,2,0,0,0,0,8,0,8,0,8,0,1,0,7,34,40,0,0,1,4,10,4,0,0,2,2
game-143,143,"red-hunter-evolution","iron-snarecraft-control",False,33,9,1,3,5,7,7,11,17,4,3,1,1,0,1,3,2,1,0,0,0,4,2,4,2,3,1,5,2,26,4,10,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,1,2,4,12,12,9,0,0,4,0,0,7,1,5,1,0,0,0,9,0,9,0,9,0,1,0,7,34,41,0,0,1,2,4,0,0,0,3,2
game-144,144,"red-hunter-evolution","iron-snarecraft-control",False,17,5,0,3,3,9,8,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,3,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,5,0,4,2,0,0,0,0,6,0,2,0,0,0,0,2,0,2,0,2,0,0,0,1,18,18,0,0,1,2,2,1,0,0,1,1
game-145,145,"iron-snarecraft-control","red-hunter-evolution",False,21,6,3,1,3,13,6,11,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,17,2,7,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,7,3,2,1,0,2,0,0,2,0,2,0,0,0,0,4,0,4,0,4,0,0,0,4,20,26,0,0,2,2,2,1,0,0,1,1
game-146,146,"iron-snarecraft-control","red-hunter-evolution",False,28,7,3,0,4,13,6,17,,3,1,2,0,0,0,2,1,1,0,0,0,4,2,4,2,0,1,2,0,15,3,7,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",4,0,10,2,11,4,0,1,0,4,0,0,5,1,5,1,0,0,0,10,0,10,0,10,0,2,0,8,28,38,0,0,2,4,5,2,0,0,2,2
game-147,147,"iron-snarecraft-control","red-hunter-evolution",False,29,8,3,2,4,5,6,11,22,3,2,1,1,0,1,3,2,1,0,0,0,4,2,4,2,0,0,4,3,24,1,9,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",4,0,10,2,11,5,3,2,1,0,3,0,7,0,6,0,0,0,0,12,0,12,0,12,0,4,0,8,28,42,0,0,2,4,5,1,0,0,2,2
game-148,148,"iron-snarecraft-control","red-hunter-evolution",False,22,6,3,1,3,12,8,9,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,2,0,15,0,5,0,0,0,"red.ancestor.grandmother","",2,0,6,0,7,0,3,0,1,0,0,0,8,2,5,2,0,0,0,9,0,9,0,9,0,2,0,6,22,31,0,0,0,2,2,1,1,0,1,1
game-149,149,"red-hunter-evolution","iron-snarecraft-control",False,25,7,0,3,4,11,8,11,22,3,3,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,4,0,18,0,6,0,0,0,"red.ancestor.firsthunter","",4,0,10,0,9,0,3,4,0,0,0,0,10,0,7,0,0,0,0,6,0,6,0,6,0,0,0,5,26,30,0,0,0,3,5,1,0,0,2,1
game-150,150,"red-hunter-evolution","iron-snarecraft-control",False,43,11,0,3,3,17,9,11,35,8,4,4,1,0,1,3,3,0,0,0,0,18,0,16,0,2,0,5,4,42,0,15,0,0,0,"red.ancestor.firsthunter","",5,0,12,0,17,0,5,1,2,0,0,0,12,1,11,1,0,0,0,16,0,16,0,16,0,2,0,13,44,58,0,1,1,4,17,1,1,0,4,3
game-151,151,"red-hunter-evolution","iron-snarecraft-control",False,25,7,1,3,3,9,14,11,24,3,2,1,1,0,1,2,0,2,0,0,0,4,4,4,4,1,0,6,0,7,2,3,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",1,0,4,2,6,4,1,5,0,3,0,0,5,1,4,1,0,0,0,10,0,10,0,10,0,2,0,6,26,34,0,0,1,3,7,4,1,0,2,1
game-152,152,"red-hunter-evolution","iron-snarecraft-control",False,35,9,0,3,4,22,9,11,,5,2,3,0,0,0,2,2,0,0,0,0,12,0,10,0,0,0,5,3,23,1,11,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",3,0,8,2,13,5,8,1,2,0,2,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,5,36,39,0,0,1,3,13,2,0,0,4,2
game-153,153,"red-hunter-evolution","iron-snarecraft-control",False,33,9,2,3,4,5,5,14,,4,3,1,0,0,0,2,2,0,0,0,0,4,0,2,0,1,1,10,3,13,2,7,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",4,0,10,2,13,13,6,6,0,7,0,0,13,1,8,1,0,0,0,10,0,10,0,10,0,1,0,8,34,42,0,0,2,3,7,2,0,0,3,2
game-154,154,"red-hunter-evolution","iron-snarecraft-control",False,19,5,1,3,4,8,11,16,,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,6,0,11,0,4,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,4,0,2,0,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,4,0,0,0,3,20,22,0,0,1,2,1,1,0,0,1,1
game-155,155,"red-hunter-evolution","iron-snarecraft-control",False,27,7,1,3,4,5,5,16,,3,2,1,0,0,0,1,0,1,0,0,0,2,2,2,2,1,0,9,0,12,1,6,1,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",3,0,8,2,10,10,7,2,0,1,0,0,1,1,1,1,0,0,0,10,0,10,0,10,0,2,0,7,28,36,0,0,2,3,7,1,0,0,2,1
game-156,156,"red-hunter-evolution","iron-snarecraft-control",False,17,5,0,3,3,6,9,11,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,4,0,5,0,0,0,0,0,12,0,4,0,0,0,0,3,0,3,0,3,0,0,0,2,18,19,0,0,1,2,2,1,0,0,1,1
game-157,157,"red-hunter-evolution","iron-snarecraft-control",False,24,6,0,3,4,16,9,14,22,2,2,0,1,0,1,1,1,0,0,0,0,4,0,4,0,0,0,7,1,8,0,4,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,7,0,8,1,0,0,0,0,10,0,6,0,0,0,0,3,0,3,0,3,0,0,0,3,24,27,0,0,1,3,6,2,0,1,2,1
game-158,158,"red-hunter-evolution","iron-snarecraft-control",False,19,5,1,3,4,8,14,9,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,4,0,9,0,4,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,20,19,0,0,0,2,1,0,0,0,1,1
game-159,159,"red-hunter-evolution","iron-snarecraft-control",False,25,7,2,3,5,11,6,14,22,3,2,1,1,0,1,2,0,2,0,0,0,4,6,4,6,1,0,7,0,17,1,9,1,0,0,"red.ancestor.grandmother","iron.ancestor.smith",2,0,6,2,10,3,6,5,0,0,2,0,6,1,4,1,0,0,0,9,0,9,0,9,0,3,0,7,26,33,0,0,2,3,3,0,0,0,2,1
game-160,160,"red-hunter-evolution","iron-snarecraft-control",False,25,7,2,3,4,5,5,11,,3,2,1,0,0,0,2,1,1,0,0,0,2,2,2,2,0,0,6,0,13,2,6,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,10,9,10,2,0,2,0,0,1,1,1,1,0,0,0,8,0,8,0,8,0,1,0,6,26,32,0,0,2,3,4,1,0,0,2,1
game-161,161,"iron-snarecraft-control","red-hunter-evolution",False,31,8,3,0,4,13,8,17,,3,1,2,0,0,0,3,2,1,0,0,0,6,2,6,2,0,1,3,2,37,4,12,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,11,4,1,0,0,4,0,0,5,0,5,0,0,0,0,9,0,9,0,9,0,5,0,6,30,41,0,2,2,3,4,1,0,0,2,2
game-162,162,"iron-snarecraft-control","red-hunter-evolution",False,42,11,3,2,5,13,8,9,38,5,1,4,1,0,1,3,2,1,0,0,0,10,2,10,2,2,0,4,2,40,8,14,6,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",6,1,14,4,17,14,5,3,0,3,7,0,11,1,7,1,0,0,0,14,0,14,0,14,0,3,0,10,42,56,0,0,2,3,18,4,0,0,4,3
game-163,163,"red-hunter-evolution","iron-snarecraft-control",False,35,9,1,3,4,22,8,11,33,6,3,3,1,0,1,3,2,1,0,0,0,12,2,12,2,4,0,5,2,29,1,11,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",4,0,10,2,14,2,7,1,0,0,2,0,4,2,4,0,0,2,0,14,0,14,0,14,0,4,0,9,36,48,0,0,3,3,8,1,0,0,3,2
game-164,164,"iron-snarecraft-control","red-hunter-evolution",False,29,8,3,1,5,8,6,14,,3,2,1,0,0,0,4,3,1,0,0,0,2,4,2,4,0,0,2,3,25,3,9,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,11,7,3,0,0,1,0,0,1,0,1,0,0,0,0,13,0,13,0,13,0,4,0,8,28,43,0,0,1,3,7,2,0,0,2,2
game-165,165,"red-hunter-evolution","iron-snarecraft-control",False,24,6,0,3,4,16,6,11,22,3,2,1,1,0,1,0,0,0,0,0,0,4,0,4,0,2,0,6,0,10,0,6,0,0,0,"red.ancestor.firsthunter","",3,0,8,0,9,0,6,2,0,0,0,0,7,0,5,0,0,0,0,3,0,3,0,3,0,0,0,3,24,27,0,0,1,3,4,0,0,0,1,1
game-166,166,"iron-snarecraft-control","red-hunter-evolution",False,21,6,3,1,4,5,5,14,,2,2,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,5,0,9,5,5,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,6,8,6,0,1,3,0,0,1,1,1,1,0,0,0,8,0,8,0,8,0,2,0,6,20,30,0,0,3,2,1,0,0,0,1,1
game-167,167,"red-hunter-evolution","iron-snarecraft-control",False,27,7,2,3,3,13,8,14,17,3,1,2,1,0,1,1,0,1,0,0,0,8,4,8,3,2,0,7,1,16,1,7,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",2,0,6,2,10,6,4,0,0,2,0,0,3,4,2,2,0,0,0,9,0,9,0,9,0,3,0,5,28,35,0,0,0,3,5,1,2,0,2,1
game-168,168,"red-hunter-evolution","iron-snarecraft-control",False,22,6,1,3,5,7,12,11,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,6,1,4,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",1,0,4,2,4,5,5,0,0,0,2,0,3,0,2,0,0,0,0,5,0,5,0,5,0,0,0,5,22,27,0,0,2,2,4,1,0,0,1,1
game-169,169,"red-hunter-evolution","iron-snarecraft-control",False,30,8,2,3,3,9,8,14,17,3,1,2,1,0,1,2,1,1,0,0,0,6,2,6,1,1,1,7,1,13,0,6,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,11,0,6,1,0,0,0,0,10,1,7,1,0,0,0,10,0,10,0,10,0,2,0,6,30,40,0,0,3,2,6,1,0,0,2,2
game-170,170,"red-hunter-evolution","iron-snarecraft-control",False,27,7,1,3,4,9,6,5,,2,1,1,0,0,0,3,1,2,0,0,0,2,4,2,4,2,0,6,2,17,1,7,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smith",2,0,6,2,11,5,8,0,0,0,3,0,6,0,2,0,0,0,0,9,0,9,0,9,0,3,0,8,28,35,0,0,1,2,3,1,0,0,2,2
game-171,171,"iron-snarecraft-control","red-hunter-evolution",False,23,6,3,0,4,5,6,14,,2,1,1,0,0,0,2,0,2,0,0,0,2,4,2,4,0,1,3,1,13,5,5,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,1,8,4,8,5,1,2,1,2,0,0,6,1,5,1,0,0,0,11,0,11,0,11,0,5,0,7,22,35,0,0,0,3,2,1,0,0,1,1
game-172,172,"red-hunter-evolution","iron-snarecraft-control",False,24,6,2,3,3,5,8,11,,2,2,0,0,0,0,2,1,1,0,0,0,0,8,0,4,1,1,4,0,7,0,3,0,0,0,"red.ancestor.firsthunter","",2,0,6,0,8,0,6,2,0,0,0,0,8,5,4,2,0,0,0,9,0,9,0,9,0,2,0,7,24,33,0,0,2,2,5,2,1,0,2,1
game-173,173,"red-hunter-evolution","iron-snarecraft-control",False,19,5,0,3,4,8,11,15,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,8,0,3,0,0,0,"red.ancestor.firsthunter","",1,0,4,0,4,0,1,2,0,0,0,0,8,0,3,0,0,0,0,3,0,3,0,3,0,0,0,3,20,21,0,0,1,2,0,1,0,0,1,1
game-174,174,"red-hunter-evolution","iron-snarecraft-control",False,16,4,1,3,3,6,11,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,2,0,2,0,0,0,0,0,8,0,5,0,0,0,0,3,0,3,0,3,0,0,0,2,16,19,0,0,0,2,1,1,0,1,1,1
game-175,175,"red-hunter-evolution","iron-snarecraft-control",False,32,8,0,3,4,17,8,16,27,4,1,3,1,0,1,3,3,0,0,0,0,10,0,10,0,0,1,7,2,17,0,9,0,0,0,"red.ancestor.grandmother","",4,0,10,0,12,0,5,3,0,0,0,0,8,1,5,1,0,0,0,9,0,9,0,9,0,1,0,6,32,41,0,0,2,4,11,2,0,0,3,2
game-176,176,"iron-snarecraft-control","red-hunter-evolution",False,29,8,3,2,5,10,6,9,19,3,1,2,1,0,1,1,1,0,0,0,0,8,0,8,0,1,0,4,1,26,5,11,3,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",4,0,10,2,11,8,6,1,1,6,0,0,8,0,8,0,0,0,0,8,0,8,0,8,0,1,0,6,28,38,0,0,2,4,9,2,0,0,2,2
game-177,177,"red-hunter-evolution","iron-snarecraft-control",False,19,5,2,3,3,12,8,9,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,7,2,4,1,0,0,"red.ancestor.firsthunter","iron.ancestor.toothmother",2,0,6,2,6,1,6,1,0,0,0,1,5,1,3,1,0,0,0,3,0,3,0,3,0,1,0,3,20,21,0,0,1,1,2,2,0,0,1,1
game-178,178,"iron-snarecraft-control","red-hunter-evolution",False,21,6,3,2,4,7,5,9,16,2,2,0,1,0,1,1,1,0,0,0,0,2,0,2,0,0,0,4,1,9,2,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",0,0,2,2,7,8,8,0,0,4,0,0,2,0,2,0,0,0,0,5,0,5,0,5,0,0,0,5,20,27,0,0,2,3,3,1,0,1,1,1
game-179,179,"red-hunter-evolution","iron-snarecraft-control",False,27,7,2,3,4,5,5,10,22,4,3,1,1,0,1,3,2,1,0,0,0,4,2,4,2,0,0,5,4,21,5,9,3,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",4,1,10,4,10,10,2,5,0,4,0,0,8,0,5,0,0,0,0,10,0,10,0,10,0,2,0,7,28,36,0,0,2,2,1,0,0,0,2,1
game-180,180,"iron-snarecraft-control","red-hunter-evolution",False,28,7,3,1,4,18,6,11,,4,2,2,0,0,0,1,1,0,0,0,0,6,0,6,0,1,0,5,2,25,3,10,2,0,0,"red.ancestor.firsthunter","iron.ancestor.hyena",3,0,8,2,11,4,0,1,1,3,0,0,9,0,5,0,0,0,0,11,0,11,0,11,0,1,0,7,28,39,0,0,1,3,6,3,0,0,2,2
game-181,181,"iron-snarecraft-control","red-hunter-evolution",False,29,8,3,2,4,13,8,14,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,11,2,6,2,0,0,"red.ancestor.grandmother","iron.ancestor.hyena",3,1,8,4,10,10,4,3,0,2,2,0,5,1,4,1,0,0,0,5,0,5,0,5,0,1,0,5,28,35,0,0,0,2,5,4,1,0,2,2
