game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron,first_shrine_damage_turn_red,first_shrine_damage_turn_iron,wins_in_odd_phase,winner_was_first_player_in_final_phase,shrine_damage_dealt_during_double_turn_red,shrine_damage_dealt_during_double_turn_iron
game-133,133,"red-hunter-evolution","iron-hyena-pack-pressure",False,28,1,3,1,3,11,6,12,20,3,1,2,0,0,0,4,4,0,1,0,1,6,2,6,2,1,2,0,5,0,20,0,9,0,0,"","red.ancestor.grandmother",0,3,0,8,0,11,4,4,0,0,0,0,1,14,1,10,0,0,13,0,13,0,13,0,2,0,8,0,41,28,0,0,0,2,0,6,0,1,2,2,18,3,1,0,0,0
game-134,134,"iron-hyena-pack-pressure","red-hunter-evolution",False,18,1,0,3,3,11,8,15,,2,0,2,0,0,0,1,1,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,4,0,0,"","red.ancestor.grandmother",0,3,0,8,0,5,0,3,0,0,0,0,0,4,0,4,0,0,13,0,11,0,11,0,3,0,5,0,29,18,0,0,0,2,0,1,0,0,1,1,4,3,1,1,0,0
game-135,135,"iron-hyena-pack-pressure","red-hunter-evolution",False,22,1,2,3,3,7,6,10,20,1,0,1,0,0,0,2,2,0,1,0,1,4,2,4,2,0,0,0,4,0,11,0,6,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,8,3,1,0,0,0,0,1,9,1,7,0,0,12,0,12,0,12,0,1,0,6,0,34,22,0,0,0,0,1,5,0,1,1,1,12,3,1,1,0,0
game-136,136,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,1,0,3,3,11,6,9,,2,0,2,0,0,0,1,1,0,0,0,0,6,0,5,0,1,0,1,5,0,13,0,4,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,4,0,0,0,0,0,0,0,3,0,3,0,0,9,0,9,0,9,0,1,0,6,0,25,14,0,0,0,1,1,1,0,0,1,1,,3,1,1,0,0
game-137,137,"red-hunter-evolution","iron-hyena-pack-pressure",False,28,1,3,1,3,16,6,10,14,2,2,0,0,0,0,4,3,1,1,0,1,0,4,0,4,1,0,2,3,0,14,0,6,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,11,1,7,0,0,0,0,0,10,0,9,0,0,18,0,17,0,17,0,0,0,10,0,45,28,0,0,0,1,0,11,0,0,2,2,12,3,1,0,0,0
game-138,138,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,0,3,3,7,6,9,,1,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,3,0,6,0,3,0,0,"","red.ancestor.grandmother",0,1,0,4,0,5,0,2,0,0,0,0,0,3,0,3,0,0,12,0,12,0,12,0,2,0,7,0,30,16,0,0,0,2,2,2,1,0,1,1,,3,1,1,0,0
game-139,139,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,0,3,3,7,6,9,,2,1,1,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,11,0,5,0,0,"","red.ancestor.grandmother",0,1,0,4,0,5,0,1,0,0,0,0,0,1,0,1,0,0,12,0,12,0,12,0,0,0,8,0,30,16,0,0,0,1,0,1,0,0,1,1,,3,1,1,0,0
game-140,140,"red-hunter-evolution","iron-hyena-pack-pressure",False,16,1,3,2,3,7,6,9,,1,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,1,1,0,4,0,2,0,0,"","red.ancestor.grandmother",0,1,0,4,0,5,3,2,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0,4,0,21,16,0,0,0,1,0,0,0,0,1,1,12,3,1,0,0,0
game-141,141,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,1,0,3,3,11,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,"","red.ancestor.grandmother",0,2,0,6,0,6,0,4,0,0,0,0,0,1,0,1,0,0,7,0,7,0,7,0,2,0,5,0,27,18,0,0,0,1,5,2,0,0,1,1,,3,1,1,0,0
game-142,142,"red-hunter-evolution","iron-hyena-pack-pressure",False,28,1,3,1,3,5,6,12,16,0,0,0,0,0,0,3,2,1,1,0,1,0,4,0,4,0,1,5,3,0,21,0,9,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,11,6,1,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,8,0,38,28,0,0,0,2,1,14,0,0,2,2,14,3,1,0,0,0
game-143,143,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,1,0,3,3,5,6,9,,2,0,2,0,0,0,1,0,1,0,0,0,4,2,4,2,0,2,1,0,0,16,0,6,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,6,0,3,0,0,0,0,0,1,0,1,0,0,12,0,12,0,12,0,4,0,7,0,32,18,0,0,0,4,1,1,0,0,1,1,,3,1,1,0,0
game-144,144,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,1,0,3,3,13,6,9,,2,0,2,0,0,0,2,2,0,0,0,0,4,0,4,0,0,0,0,4,0,20,0,7,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,9,0,3,0,0,0,0,0,5,0,4,0,0,11,0,11,0,11,0,3,0,9,0,37,24,0,0,0,1,1,3,0,0,1,1,,3,1,1,0,0
game-145,145,"iron-hyena-pack-pressure","red-hunter-evolution",False,11,1,0,3,3,5,6,9,,1,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,8,0,3,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,1,0,5,0,18,10,0,0,0,2,0,0,0,0,0,0,,3,1,1,0,0
game-146,146,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,1,0,3,3,9,6,10,,1,1,0,0,0,0,3,1,2,0,0,0,0,4,0,4,1,2,3,2,0,17,0,6,0,0,"","red.ancestor.grandmother",0,1,0,4,0,7,0,2,0,0,0,0,0,6,0,5,0,0,12,0,12,0,12,0,0,0,8,0,34,20,0,0,0,1,1,2,1,0,1,1,,3,1,1,0,0
game-147,147,"red-hunter-evolution","iron-hyena-pack-pressure",False,36,1,3,2,3,9,8,10,16,3,1,2,0,0,0,5,2,3,1,0,1,6,8,6,8,0,1,0,6,0,6,0,4,0,0,"","red.ancestor.grandmother",0,2,0,6,0,14,2,5,0,0,0,0,4,7,1,5,3,0,21,0,21,0,21,0,4,0,14,0,57,36,0,0,0,2,0,10,0,0,2,3,12,3,1,0,0,0
game-148,148,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,1,0,3,3,5,6,11,,2,0,2,0,0,0,1,1,0,0,0,0,4,0,4,0,1,0,0,5,0,14,0,6,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,6,0,1,0,0,0,0,0,2,0,2,0,0,10,0,10,0,10,0,4,0,6,0,30,18,0,0,0,3,1,0,0,0,1,1,,3,1,1,0,0
game-149,149,"iron-hyena-pack-pressure","red-hunter-evolution",False,13,1,0,3,3,7,6,7,,1,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,3,0,2,0,1,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,6,0,6,0,6,0,1,0,6,0,20,12,0,0,0,1,1,0,0,0,0,0,,3,1,1,0,0
game-150,150,"iron-hyena-pack-pressure","red-hunter-evolution",False,29,1,2,3,3,7,8,13,20,3,3,0,0,0,0,4,2,2,1,0,1,0,8,0,8,1,1,3,6,0,30,0,10,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,10,3,2,0,0,0,0,1,10,1,9,0,0,11,0,11,0,11,0,1,0,8,0,41,28,0,0,0,2,0,6,0,1,2,2,16,3,1,1,0,0
game-151,151,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,1,1,3,3,7,8,12,,2,1,1,0,0,0,2,1,1,0,0,0,4,2,4,2,2,0,0,4,0,7,0,5,0,0,"","red.ancestor.grandmother",0,1,0,4,0,6,4,1,0,0,0,0,1,3,1,2,0,0,9,0,9,0,9,0,1,0,5,0,31,20,0,0,0,3,0,1,0,0,1,1,16,3,1,1,0,0
game-152,152,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,1,3,3,5,8,12,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,4,0,6,0,3,0,0,"","red.ancestor.grandmother",0,1,0,4,0,4,2,2,0,0,0,0,0,3,0,2,0,0,7,0,6,0,6,0,0,0,3,0,24,16,0,0,0,0,1,0,0,0,1,1,8,3,1,1,0,0
game-153,153,"iron-hyena-pack-pressure","red-hunter-evolution",False,23,1,1,3,3,13,8,10,16,2,1,1,0,0,0,3,3,0,1,0,1,4,2,4,2,1,0,0,6,0,18,0,7,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,7,2,1,0,0,0,0,0,8,0,8,0,0,16,0,14,0,14,0,3,0,8,0,38,22,0,0,0,2,1,4,0,0,1,1,4,3,1,1,0,0
game-154,154,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,1,2,3,3,7,8,10,20,1,0,1,0,0,0,2,2,0,1,0,1,4,2,4,2,1,1,1,2,0,20,0,9,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,8,5,1,0,0,0,0,1,3,1,3,0,0,9,0,9,0,9,0,2,0,6,0,35,24,0,0,0,1,1,2,0,0,2,2,12,3,1,1,0,0
game-155,155,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,1,3,3,5,8,12,,1,0,1,0,0,0,2,2,0,0,0,0,4,0,4,0,0,0,1,3,0,4,0,2,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,4,1,0,0,0,0,0,4,3,1,3,0,0,10,0,9,0,9,0,4,0,5,0,27,16,1,0,0,2,0,2,0,1,1,1,6,3,1,1,0,0
game-156,156,"iron-hyena-pack-pressure","red-hunter-evolution",False,13,1,0,3,3,5,6,5,,2,0,2,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,1,0,7,0,3,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,3,0,6,0,24,12,0,0,0,0,1,0,0,0,0,0,,3,1,1,0,0
game-157,157,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,1,0,3,3,7,10,5,,1,0,1,0,0,0,1,0,1,0,0,0,2,4,2,4,0,0,0,0,0,9,0,4,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,4,0,1,0,0,0,0,0,2,0,2,0,0,13,0,12,0,12,0,3,0,8,0,32,18,0,0,0,2,1,0,0,0,1,1,,3,1,1,0,0
game-158,158,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,1,1,3,3,5,8,10,,1,0,1,0,0,0,2,2,0,0,0,0,2,0,2,0,1,0,1,1,0,5,0,3,0,0,"","red.ancestor.grandmother",0,1,0,4,0,5,7,1,0,0,0,0,4,5,3,5,0,0,12,0,12,0,12,0,2,0,8,0,32,18,0,0,0,0,0,4,0,0,1,1,12,3,1,1,0,0
game-159,159,"red-hunter-evolution","iron-hyena-pack-pressure",False,34,1,3,2,3,13,6,5,,3,0,3,0,0,0,4,1,3,0,0,0,6,8,6,6,0,1,0,5,0,22,0,8,0,0,"","red.ancestor.grandmother",0,3,0,8,0,14,8,3,0,0,0,0,1,2,1,2,0,0,16,0,16,0,16,0,3,0,13,0,50,34,0,0,0,2,0,13,0,0,2,3,22,3,1,0,0,0
game-160,160,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,0,3,3,9,6,12,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,5,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,5,0,1,0,0,0,0,5,2,1,2,0,0,13,0,13,0,13,0,4,0,7,0,31,16,0,0,0,2,1,1,0,0,1,1,16,3,1,1,0,0
game-161,161,"iron-hyena-pack-pressure","red-hunter-evolution",False,23,1,0,3,3,13,6,11,,2,1,1,0,0,0,2,2,0,0,0,0,2,0,2,0,3,1,2,2,0,28,0,9,0,0,"","red.ancestor.grandmother",0,4,0,10,0,8,1,3,0,0,0,0,1,4,1,4,0,0,13,0,12,0,12,0,2,0,8,0,36,22,0,0,0,3,3,2,0,0,1,1,,3,1,1,0,0
game-162,162,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,1,0,3,3,9,8,11,,2,0,2,0,0,0,2,1,1,0,0,0,4,2,3,2,0,0,0,3,0,8,0,3,0,0,"","red.ancestor.grandmother",0,2,0,6,0,6,0,4,0,0,0,0,0,3,0,3,0,0,7,0,7,0,7,0,3,0,6,0,29,20,0,0,0,3,1,1,0,0,1,1,,3,1,1,0,0
game-163,163,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,0,3,3,7,6,12,,1,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,5,0,9,0,4,0,0,"","red.ancestor.grandmother",0,2,0,6,0,5,1,4,0,0,0,0,1,2,1,2,0,0,6,0,6,0,6,0,1,0,4,0,24,16,0,0,0,1,0,1,0,0,1,1,,3,1,1,0,0
game-164,164,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,1,0,3,3,9,6,5,,2,0,2,0,0,0,2,2,0,0,0,0,6,0,6,0,0,0,0,7,0,18,0,7,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,7,0,1,0,0,0,0,0,4,0,4,0,0,10,0,10,0,10,0,2,0,7,0,32,20,0,0,0,2,2,1,0,0,1,1,,3,1,1,0,0
game-165,165,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,0,3,3,9,6,10,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,4,0,0,"","red.ancestor.firsthunter",0,2,0,6,0,5,0,1,0,0,0,0,0,3,0,3,0,0,6,0,6,0,6,0,1,0,4,0,24,16,0,0,0,0,2,1,0,0,1,1,,3,1,1,0,0
game-166,166,"iron-hyena-pack-pressure","red-hunter-evolution",False,23,1,0,3,3,7,8,7,,2,0,2,0,0,0,3,2,1,0,0,0,4,2,4,2,1,1,1,3,0,11,0,5,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,7,0,3,0,0,0,0,0,7,0,6,0,0,10,0,10,0,10,0,2,0,7,0,34,22,0,0,0,2,2,2,0,0,1,1,,3,1,1,0,0
game-167,167,"iron-hyena-pack-pressure","red-hunter-evolution",False,23,1,0,3,3,13,8,14,,1,0,1,0,0,0,2,0,2,0,0,0,2,4,2,4,0,4,1,3,0,17,0,7,0,0,"","red.ancestor.firsthunter",0,3,0,8,0,7,1,1,1,0,0,0,1,6,1,5,0,0,14,0,14,0,14,0,6,0,8,0,38,22,1,0,0,1,2,3,0,0,1,1,,3,1,1,0,0
game-168,168,"iron-hyena-pack-pressure","red-hunter-evolution",False,11,1,0,3,3,7,10,5,,2,0,2,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,1,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,3,0,5,0,20,10,0,0,0,1,2,0,0,0,0,0,,3,1,1,0,0
game-169,169,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,0,3,3,7,6,9,,2,0,2,0,0,0,3,3,0,0,0,0,6,0,5,0,0,1,0,4,0,14,0,5,0,0,"","red.ancestor.grandmother",0,1,0,4,0,5,1,1,0,0,0,0,1,5,1,4,0,0,10,0,10,0,10,0,2,0,6,0,28,16,0,0,0,1,1,3,0,0,1,1,,3,1,1,0,0
game-170,170,"red-hunter-evolution","iron-hyena-pack-pressure",False,42,1,3,1,3,13,8,14,38,3,2,1,0,0,0,5,3,2,1,0,1,2,12,2,8,0,1,4,7,0,38,0,13,0,0,"","red.ancestor.grandmother",0,4,0,10,0,17,4,4,1,0,0,0,1,6,1,5,0,0,23,0,23,0,23,0,2,0,15,0,65,42,0,0,0,2,0,16,0,0,3,4,30,3,1,0,0,0
game-171,171,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,0,3,3,7,8,14,,1,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,2,0,9,0,4,0,0,"","red.ancestor.grandmother",0,1,0,4,0,4,0,2,0,0,0,0,0,2,0,2,0,0,9,0,9,0,9,0,3,0,7,0,27,16,0,0,0,1,0,1,0,0,1,1,,3,1,1,0,0
game-172,172,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,1,1,3,3,11,6,9,,2,1,1,0,0,0,2,2,0,0,0,0,2,0,2,0,2,0,0,4,0,9,0,5,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,7,4,0,0,0,0,0,1,1,1,1,0,0,11,0,10,0,10,0,2,0,7,0,32,20,0,0,0,1,0,0,0,0,1,1,16,3,1,1,0,0
game-173,173,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,0,3,3,7,8,7,,2,0,2,0,0,0,1,1,0,0,0,0,6,0,6,0,0,0,0,6,0,13,0,5,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,4,0,0,0,0,0,0,0,3,0,3,0,0,9,0,8,0,8,0,1,0,6,0,26,16,0,0,0,1,1,1,0,0,1,1,,3,1,1,0,0
game-174,174,"iron-hyena-pack-pressure","red-hunter-evolution",False,29,1,0,3,3,9,6,5,,4,1,3,0,0,0,2,1,1,0,0,0,6,4,6,4,0,0,1,2,0,29,0,9,0,0,"","red.ancestor.grandmother",0,3,0,8,0,11,1,3,0,0,0,0,1,5,1,5,0,0,12,0,12,0,12,0,3,0,11,0,42,28,0,0,0,2,2,3,0,0,2,2,,3,1,1,0,0
game-175,175,"iron-hyena-pack-pressure","red-hunter-evolution",False,17,1,0,3,3,7,6,11,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,3,0,12,0,5,0,0,"","red.ancestor.firsthunter",0,1,0,4,0,5,0,2,0,0,0,0,0,1,0,1,0,0,12,0,12,0,12,0,2,0,8,0,30,16,0,0,0,1,0,0,0,0,1,1,,3,1,1,0,0
game-176,176,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,1,0,3,3,7,10,8,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,4,0,2,0,0,"","red.ancestor.grandmother",0,1,0,4,0,2,0,2,0,0,0,0,0,3,0,3,0,0,12,0,11,0,11,0,2,0,7,0,27,14,0,0,0,1,3,4,0,0,1,1,,3,1,1,0,0
game-177,177,"iron-hyena-pack-pressure","red-hunter-evolution",False,13,1,0,3,3,7,6,12,,1,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,3,0,5,0,2,0,0,"","red.ancestor.firsthunter",0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,10,0,10,0,10,0,3,0,6,0,24,12,0,0,0,0,0,0,0,0,0,0,,3,1,1,0,0
game-178,178,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,1,1,3,3,7,6,9,,3,2,1,0,0,0,2,1,1,0,0,0,4,4,3,4,1,0,1,3,0,17,0,7,0,0,"","red.ancestor.grandmother",0,1,0,4,0,9,3,1,0,0,0,0,1,6,1,5,0,0,17,0,17,0,17,0,3,0,9,0,43,24,0,0,0,2,1,5,0,0,1,2,14,3,1,1,0,0
