game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron
game-133,133,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,5,3,0,3,15,8,11,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,6,5,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,0,4,2,6,3,0,2,0,0,0,0,11,0,5,0,0,0,0,13,0,12,0,12,0,2,0,5,20,32,0,0,3,0,0,0,0,0,1,1
game-134,134,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,0,4,5,6,11,,3,2,1,0,0,0,2,2,0,0,0,0,2,0,2,0,1,1,6,4,26,8,8,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,7,5,0,2,0,0,0,0,6,0,6,0,0,0,0,14,0,14,0,14,0,4,0,8,20,36,0,0,1,0,2,0,0,0,1,1
game-135,135,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,4,3,0,5,7,6,10,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,6,0,5,5,3,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,2,6,6,4,4,0,0,0,0,1,0,2,0,2,0,0,0,0,10,0,10,0,10,0,3,0,6,14,26,0,0,0,0,0,0,0,0,1,1
game-136,136,"red-hunter-evolution","iron-hyena-pack-pressure",False,19,5,1,3,4,11,5,9,14,3,2,1,1,0,1,1,0,1,0,0,0,4,2,4,2,0,0,7,0,8,3,4,2,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,7,6,4,2,0,0,0,0,6,0,4,0,0,0,0,6,0,6,0,6,0,1,0,4,20,24,0,0,1,0,2,0,0,0,1,1
game-137,137,"red-hunter-evolution","iron-hyena-pack-pressure",False,40,10,1,3,5,7,6,15,,6,3,3,0,0,0,3,2,1,0,0,0,18,2,12,2,0,0,6,6,30,2,12,1,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",4,0,10,2,17,16,5,5,0,0,0,0,3,1,3,1,0,0,0,24,0,24,0,24,0,5,0,13,40,64,0,0,3,0,17,0,0,0,4,3
game-138,138,"red-hunter-evolution","iron-hyena-pack-pressure",False,43,11,1,3,4,5,6,13,30,7,3,4,1,0,1,5,4,1,0,0,0,18,2,16,2,2,1,8,2,36,4,15,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",5,1,12,4,19,14,7,0,1,0,4,0,11,4,7,2,0,2,0,23,0,23,0,23,0,3,0,14,44,65,0,1,2,0,20,2,0,1,4,3
game-139,139,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,0,4,5,5,13,,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,1,4,1,17,6,6,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,0,8,2,5,8,0,1,1,0,0,0,3,0,3,0,0,0,0,11,0,11,0,11,0,3,0,7,20,33,0,0,1,0,1,0,0,0,1,1
game-140,140,"red-hunter-evolution","iron-hyena-pack-pressure",False,33,9,0,3,4,19,6,10,17,5,4,1,1,0,1,3,2,1,0,0,0,4,4,4,4,0,0,3,2,26,0,11,0,0,0,"red.ancestor.grandmother","",4,0,10,0,14,0,4,5,0,0,0,0,7,0,4,0,0,0,0,11,0,11,0,11,0,1,0,7,34,43,0,1,1,0,9,1,0,0,3,2
game-141,141,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,4,3,0,4,7,9,10,,1,1,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,0,5,0,10,4,3,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,0,8,0,1,0,5,14,24,0,0,0,0,0,0,0,0,1,1
game-142,142,"iron-hyena-pack-pressure","red-hunter-evolution",False,31,8,3,2,5,10,6,14,,3,2,1,0,0,0,2,0,2,0,0,0,2,4,2,4,2,2,2,1,22,10,10,7,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",7,0,16,2,12,12,2,5,0,0,0,0,8,0,7,0,0,0,0,21,0,21,0,21,0,4,0,12,30,53,0,0,2,0,4,2,0,0,2,2
game-143,143,"red-hunter-evolution","iron-hyena-pack-pressure",False,27,7,2,3,5,5,7,11,16,4,1,3,1,0,1,1,1,0,0,0,0,8,0,8,0,1,0,3,3,12,12,7,8,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",3,0,8,2,10,9,6,1,2,0,0,0,5,0,3,0,0,0,0,12,0,12,0,12,0,0,0,10,28,38,0,0,0,0,10,0,0,0,2,1
game-144,144,"red-hunter-evolution","iron-hyena-pack-pressure",False,25,7,2,3,5,7,6,9,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,0,11,11,7,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,10,8,8,1,0,0,0,0,4,1,4,1,0,0,0,10,0,10,0,10,0,1,0,8,26,34,0,0,2,0,7,1,0,0,2,1
game-145,145,"iron-hyena-pack-pressure","red-hunter-evolution",False,29,8,3,1,3,16,8,11,,3,2,1,0,0,0,2,2,0,0,0,0,2,0,2,0,0,1,4,2,29,8,10,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",5,0,12,2,10,7,2,2,2,0,0,0,10,1,8,1,0,0,0,14,0,14,0,14,0,1,0,9,28,44,0,0,3,0,6,1,1,0,2,2
game-146,146,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,0,4,13,5,15,,1,0,1,0,0,0,2,1,1,0,0,0,2,4,2,2,0,3,1,1,15,6,6,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,0,8,2,7,8,0,4,0,0,0,0,2,0,2,0,0,0,0,15,0,14,0,14,0,2,0,8,20,36,0,0,2,0,3,2,0,0,1,1
game-147,147,"iron-hyena-pack-pressure","red-hunter-evolution",False,23,6,3,0,4,13,6,5,,2,2,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,0,3,0,23,10,8,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,0,8,2,8,6,0,3,0,0,0,0,8,0,7,0,0,0,0,15,0,14,0,14,0,3,0,9,22,38,0,0,1,0,2,1,0,0,1,1
game-148,148,"red-hunter-evolution","iron-hyena-pack-pressure",False,33,9,1,3,3,13,8,9,,5,3,2,0,0,0,3,1,2,0,0,0,4,4,3,4,2,1,2,1,28,2,11,1,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",4,0,10,2,13,10,7,1,1,0,0,0,1,3,1,3,0,0,0,16,0,16,0,16,0,3,0,10,34,48,0,0,2,0,9,2,0,0,3,2
game-149,149,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,4,3,0,4,5,5,11,,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,5,6,2,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,3,5,1,0,0,0,0,0,4,0,3,0,0,0,0,7,0,7,0,7,0,1,0,6,14,23,0,0,1,0,2,0,0,0,1,1
game-150,150,"red-hunter-evolution","iron-hyena-pack-pressure",False,33,9,0,3,3,17,9,11,,4,2,2,0,0,0,3,3,0,0,0,0,4,0,4,0,0,0,2,4,32,0,12,0,0,0,"red.ancestor.firsthunter","",3,0,8,0,12,0,6,1,0,0,0,0,1,0,1,0,0,0,0,12,0,12,0,12,0,1,0,8,34,44,0,0,2,0,17,1,0,0,3,2
game-151,151,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,1,3,13,8,14,,2,2,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,4,0,14,6,6,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,0,4,2,6,4,2,1,0,0,0,0,3,0,3,0,0,0,0,11,0,11,0,11,0,2,0,6,20,33,0,0,0,0,1,0,0,0,1,1
game-152,152,"red-hunter-evolution","iron-hyena-pack-pressure",False,30,8,0,3,4,19,5,11,,3,2,1,0,0,0,2,1,1,0,0,0,4,2,4,2,3,0,3,3,21,2,9,1,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,0,8,2,9,12,6,2,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17,0,3,0,11,30,47,0,0,1,0,11,1,0,0,3,2
game-153,153,"red-hunter-evolution","iron-hyena-pack-pressure",False,25,7,1,3,4,5,5,14,17,3,2,1,1,0,1,1,1,0,0,0,0,4,0,4,0,1,0,7,3,14,2,7,1,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",2,0,6,2,9,9,6,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,0,7,0,0,0,7,26,31,0,0,2,0,6,0,0,0,2,1
game-154,154,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,0,5,13,6,16,,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0,4,1,0,7,0,15,3,6,2,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,7,5,3,0,0,0,0,0,2,2,2,1,0,0,0,9,0,9,0,9,0,2,0,6,20,31,0,0,1,0,1,1,0,0,1,1
game-155,155,"red-hunter-evolution","iron-hyena-pack-pressure",False,27,7,0,3,4,17,7,13,,4,2,2,0,0,0,3,3,0,0,0,0,6,0,4,0,0,0,10,4,9,1,5,1,0,0,"red.ancestor.grandmother","iron.ancestor.smithpassedfang",3,0,8,2,10,9,2,5,0,0,3,0,1,0,1,0,0,0,0,10,0,10,0,10,0,0,0,6,28,36,0,0,2,0,8,2,0,0,2,2
game-156,156,"red-hunter-evolution","iron-hyena-pack-pressure",False,49,13,1,3,4,21,6,11,,8,4,4,0,0,0,5,4,1,0,0,0,12,2,12,2,1,2,11,3,39,18,14,11,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",6,2,14,6,22,17,1,8,0,0,0,0,10,2,9,1,0,1,0,23,0,23,0,23,0,2,0,14,50,71,0,0,2,0,16,2,0,0,5,3
game-157,157,"red-hunter-evolution","iron-hyena-pack-pressure",False,32,8,1,3,4,12,6,12,19,4,3,1,1,0,1,4,2,2,0,0,0,4,4,3,4,1,3,6,2,21,12,10,9,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",4,0,10,2,13,11,6,4,1,0,0,0,11,0,6,0,0,0,0,16,0,16,0,16,0,2,0,11,32,48,0,0,1,0,6,0,0,0,3,2
game-158,158,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,0,5,13,6,7,19,2,1,1,1,0,1,2,0,2,0,0,0,4,4,4,3,2,0,3,0,15,7,6,5,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",3,0,8,2,7,7,1,2,0,0,0,0,5,0,5,0,0,0,0,10,0,10,0,10,0,2,0,6,20,32,0,0,0,0,2,0,0,0,1,1
game-159,159,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,1,5,7,6,10,19,2,2,0,1,0,1,2,0,2,0,0,0,2,4,2,4,0,0,4,0,19,5,8,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",3,0,8,2,7,7,2,1,1,0,0,0,3,1,3,1,0,0,0,10,0,10,0,10,0,4,0,7,20,32,0,0,2,0,5,0,0,0,1,1
game-160,160,"red-hunter-evolution","iron-hyena-pack-pressure",False,33,9,2,3,4,5,5,5,30,4,1,3,1,0,1,3,1,2,0,0,0,8,4,8,4,0,1,5,0,31,6,9,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,2,6,6,14,13,8,1,0,0,1,0,3,1,2,1,0,0,0,16,0,16,0,16,0,1,0,13,34,48,0,0,2,0,13,2,0,0,3,2
game-161,161,"red-hunter-evolution","iron-hyena-pack-pressure",False,25,7,2,3,4,12,8,10,,2,1,1,0,0,0,2,0,2,0,0,0,2,4,2,4,0,1,3,2,18,7,8,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,9,7,7,0,0,0,0,0,2,0,2,0,0,0,0,11,0,11,0,11,0,2,0,8,26,35,0,0,1,0,6,0,0,0,2,1
game-162,162,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,5,3,1,5,10,7,7,16,1,1,0,1,0,1,2,0,2,0,0,0,2,10,2,4,0,0,1,0,13,6,7,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,6,6,4,0,0,0,0,0,1,3,1,2,0,0,0,11,0,11,0,11,0,4,0,6,20,31,0,0,2,0,2,1,1,0,1,1
game-163,163,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,5,3,0,4,5,5,11,19,2,2,0,1,0,1,2,2,0,0,0,0,2,0,2,0,2,1,3,2,9,8,4,5,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,2,4,6,6,7,1,1,0,0,1,0,7,0,6,0,0,0,0,8,0,8,0,8,0,0,0,7,20,28,0,0,2,0,2,0,0,0,1,1
game-164,164,"iron-hyena-pack-pressure","red-hunter-evolution",False,28,7,3,0,4,13,6,5,,3,1,2,0,0,0,3,1,2,0,0,0,6,4,6,3,0,1,3,2,32,8,10,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,11,7,0,1,0,0,0,0,5,0,5,0,0,0,0,13,0,13,0,13,0,3,0,8,28,41,0,0,2,0,4,2,0,0,2,2
game-165,165,"red-hunter-evolution","iron-hyena-pack-pressure",False,17,5,1,3,4,7,5,5,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,6,2,5,5,3,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,1,4,4,6,5,3,3,0,0,0,0,7,0,4,0,0,0,0,6,0,6,0,6,0,1,0,5,18,22,0,0,0,0,2,0,0,0,1,1
game-166,166,"iron-hyena-pack-pressure","red-hunter-evolution",False,24,6,3,0,4,11,9,5,19,2,1,1,1,0,1,2,0,2,0,0,0,4,4,4,4,1,0,4,1,23,8,8,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",4,0,10,2,7,5,2,1,2,0,0,0,6,2,6,1,0,0,0,11,0,11,0,11,0,3,0,8,24,35,0,0,1,0,5,1,0,0,2,1
game-167,167,"red-hunter-evolution","iron-hyena-pack-pressure",False,33,9,2,3,4,13,9,12,27,4,2,2,1,0,1,3,0,3,0,0,0,8,8,8,8,0,0,8,0,32,12,11,9,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",5,0,12,2,12,11,2,4,0,0,0,0,8,1,7,1,0,0,0,20,0,20,0,20,0,6,0,12,34,52,0,0,4,0,10,1,0,0,3,2
game-168,168,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,1,4,5,5,11,,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,0,14,11,6,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,6,8,2,0,0,0,0,0,4,0,4,0,0,0,0,13,0,12,0,12,0,2,0,8,20,34,0,0,1,0,2,0,0,0,1,1
game-169,169,"iron-hyena-pack-pressure","red-hunter-evolution",False,29,8,3,2,4,15,6,11,22,4,2,2,1,0,1,2,1,1,0,0,0,8,4,8,4,1,1,6,0,22,7,10,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,0,4,2,11,7,5,1,0,0,0,0,9,1,9,1,0,0,0,12,0,12,0,12,0,3,0,7,28,42,0,0,2,0,8,1,0,0,2,2
game-170,170,"iron-hyena-pack-pressure","red-hunter-evolution",False,18,5,3,0,4,5,5,5,,1,1,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,0,6,0,10,7,4,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,2,4,6,6,6,3,2,0,0,0,0,6,1,4,1,0,0,0,6,0,6,0,6,0,1,0,5,18,24,0,0,2,0,1,3,0,0,1,1
game-171,171,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,0,4,5,5,14,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,25,11,8,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,2,6,6,7,8,0,2,0,0,1,0,6,0,6,0,0,0,0,10,0,10,0,10,0,0,0,8,20,32,0,0,1,0,2,0,0,0,1,1
game-172,172,"iron-hyena-pack-pressure","red-hunter-evolution",False,29,8,3,1,5,13,8,7,,3,2,1,0,0,0,1,0,1,0,0,0,2,2,2,2,1,0,2,1,24,11,8,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,10,8,3,1,0,0,0,0,11,0,10,0,0,0,0,16,0,16,0,16,0,3,0,9,28,46,0,0,1,0,6,0,0,0,2,2
game-173,173,"iron-hyena-pack-pressure","red-hunter-evolution",False,23,6,3,0,4,7,5,11,,3,2,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,6,0,22,9,9,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,8,9,2,1,0,0,0,0,6,1,5,1,0,0,0,13,0,12,0,12,0,2,0,8,22,36,0,0,0,0,3,1,0,0,1,1
game-174,174,"iron-hyena-pack-pressure","red-hunter-evolution",False,25,7,3,1,4,13,6,9,14,3,2,1,1,0,1,2,1,1,0,0,0,6,4,6,4,0,1,4,0,15,7,7,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,10,5,2,2,0,0,0,0,8,0,7,0,0,0,0,12,0,11,0,11,0,1,0,6,26,35,0,0,0,0,5,1,0,0,2,1
game-175,175,"red-hunter-evolution","iron-hyena-pack-pressure",False,30,8,1,3,4,7,5,13,27,3,1,2,1,0,1,2,2,0,0,0,0,6,0,6,0,1,1,8,3,17,2,7,1,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,9,12,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11,0,0,0,7,30,41,0,0,2,0,12,1,0,0,2,2
game-176,176,"iron-hyena-pack-pressure","red-hunter-evolution",False,23,6,3,1,4,13,6,5,,2,2,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,0,8,0,18,5,9,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,0,8,2,8,5,4,1,1,0,0,0,6,2,5,2,0,0,0,12,0,12,0,12,0,3,0,7,22,36,0,0,1,0,3,1,0,0,1,1
game-177,177,"red-hunter-evolution","iron-hyena-pack-pressure",False,19,5,2,3,4,12,6,9,,2,2,0,0,0,0,1,0,1,0,0,0,0,6,0,4,0,0,2,0,4,2,2,2,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,7,3,0,7,0,0,0,0,1,2,1,2,0,0,0,8,0,8,0,8,0,0,0,4,20,26,0,0,2,0,2,1,2,0,1,1
game-178,178,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,6,3,1,4,5,5,13,,2,1,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,4,0,20,5,8,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,2,8,6,7,8,2,0,1,0,0,0,5,0,5,0,0,0,0,8,0,8,0,8,0,1,0,6,20,30,0,0,2,0,2,0,0,0,1,1
