game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron
game-139,139,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,9,3,0,3,3,6,,9,,1,0,1,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,2,7,2,0,0,4,1,17,10,0,0,0,0,0,0,0,0,0,0
game-140,140,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,1,3,3,8,,5,,2,0,2,0,0,0,1,0,1,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,7,4,7,4,7,4,3,2,5,3,19,14,0,0,0,0,1,0,1,0,0,0
game-141,141,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,14,4,2,3,3,5,7,6,,1,0,1,0,0,0,1,0,1,0,0,0,2,8,2,4,0,0,0,0,0,3,0,2,0,0,"","iron.ancestor.smithpassedfang",0,1,0,4,0,3,0,0,0,0,1,0,10,0,1,0,3,0,8,5,8,5,8,5,3,2,6,3,22,19,0,0,0,0,0,1,0,0,0,0
game-142,142,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,15,4,3,2,3,6,5,6,,1,0,1,0,0,0,2,0,2,0,0,0,4,4,3,3,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.smithpassedfang",0,0,0,2,0,5,0,0,0,0,2,0,10,5,4,2,2,1,6,9,6,8,6,8,2,2,4,5,20,24,0,0,0,0,1,4,0,0,0,1
game-143,143,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,6,10,5,,1,0,1,0,0,0,2,0,2,0,0,0,2,4,2,3,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,2,3,1,1,1,2,5,7,5,7,5,7,0,3,5,6,17,21,0,0,0,0,0,0,0,0,0,0
game-144,144,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,1,3,7,5,9,,1,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,9,0,1,0,2,0,5,13,5,12,5,12,2,3,3,6,17,26,0,0,0,0,0,0,0,0,0,0
game-145,145,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,1,3,3,6,5,8,,2,0,2,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,0,13,0,1,0,4,11,3,9,3,9,3,0,1,5,3,21,13,0,0,0,0,1,0,0,0,0,0
game-146,146,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,7,5,7,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,1,0,1,0,0,4,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,1,0,6,10,6,10,6,10,2,6,5,6,18,24,0,0,0,0,0,0,0,0,0,0
game-147,147,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,1,3,5,5,5,,1,0,1,0,0,0,2,0,2,0,0,0,2,4,2,4,0,0,0,1,0,4,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,1,4,1,0,0,4,4,8,4,8,4,8,2,3,3,6,16,22,0,0,0,0,0,0,0,0,0,0
game-148,148,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,5,5,7,,2,0,2,0,0,0,2,0,2,0,0,0,4,8,4,7,1,0,0,0,0,4,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,6,1,0,1,2,0,5,9,5,9,5,9,2,4,5,5,17,23,0,0,0,0,0,0,0,0,0,0
game-149,149,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,12,3,3,2,3,5,7,7,,1,0,1,0,0,0,2,0,2,0,0,0,2,6,2,4,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,1,0,2,7,9,7,9,7,9,2,3,5,5,19,21,0,0,0,0,0,0,0,0,0,0
game-150,150,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,15,4,3,2,3,8,10,5,,1,0,1,0,0,0,1,0,1,0,0,0,4,2,4,2,1,0,0,0,0,2,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,3,5,1,2,2,1,9,13,9,12,9,12,2,5,6,5,23,28,0,0,0,0,0,0,0,0,0,1
game-151,151,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,12,3,3,2,3,5,5,9,,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,12,3,10,3,10,1,3,2,5,15,22,0,0,0,0,0,0,0,0,0,0
game-152,152,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,6,5,8,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,3,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,1,1,1,1,0,0,4,10,4,10,4,10,1,3,3,6,16,24,0,0,0,0,1,0,1,0,0,0
game-153,153,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,12,3,3,2,3,7,5,7,,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,3,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,6,13,1,2,1,3,8,8,7,8,7,8,1,3,3,5,19,20,0,0,0,0,1,0,0,0,0,0
game-154,154,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,6,5,10,,1,0,1,0,0,0,1,0,1,0,0,0,6,2,4,2,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,23,10,3,0,2,5,9,13,8,13,8,13,3,5,5,6,20,27,0,0,0,0,2,1,0,1,0,0
game-155,155,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,6,10,5,,1,0,1,0,0,0,2,0,2,0,0,0,2,6,2,6,0,1,0,0,0,2,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,8,2,2,0,3,2,8,13,8,11,8,11,4,6,5,6,20,25,0,0,0,0,0,1,0,1,0,0
game-156,156,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,6,5,6,,2,0,2,0,0,0,1,0,1,0,0,0,6,4,6,4,0,0,0,1,0,2,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,1,3,1,1,0,2,10,11,10,11,10,11,1,4,5,6,22,25,0,0,0,0,1,0,1,0,0,0
game-157,157,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,1,3,7,5,6,,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,7,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,1,2,1,1,0,1,5,12,5,12,5,12,1,4,4,6,17,26,0,0,0,0,0,1,0,0,0,0
game-158,158,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,0,3,3,8,,5,,1,0,1,0,0,0,1,0,1,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,7,2,7,2,7,2,1,1,4,2,19,12,0,0,0,0,0,0,0,0,0,0
game-159,159,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,2,3,3,5,5,6,,1,0,1,0,0,0,1,0,1,0,0,0,2,8,2,4,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,8,3,0,2,8,1,10,9,10,8,10,8,3,0,5,4,22,18,0,0,0,0,0,1,0,0,0,0
game-160,160,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,7,5,6,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,10,7,2,1,2,2,9,14,8,12,8,12,3,4,5,6,20,26,0,0,0,0,1,1,1,0,0,0
game-161,161,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,12,3,3,1,3,7,5,7,,1,0,1,0,0,0,1,0,1,0,0,0,4,4,4,3,0,0,0,0,0,2,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,6,16,1,1,1,3,7,11,7,11,7,11,3,4,3,5,19,23,0,0,0,0,0,0,0,0,0,0
game-162,162,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,12,3,3,2,3,5,5,6,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,1,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,1,0,2,5,7,5,7,5,7,2,2,4,5,17,19,0,0,0,0,1,0,0,0,0,0
game-163,163,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,15,4,3,2,3,5,5,10,,1,0,1,0,0,0,1,0,1,0,0,0,4,4,4,4,0,0,0,0,0,5,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,5,0,0,0,0,0,0,1,3,1,2,0,1,6,11,6,11,6,11,1,3,3,7,20,27,0,0,0,0,0,1,0,0,0,1
game-164,164,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,0,3,3,8,10,6,,2,0,2,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,0,0,0,0,0,0,0,6,0,1,0,3,0,8,1,8,1,8,1,2,0,5,1,20,11,0,0,0,0,0,1,0,0,0,0
game-165,165,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,2,3,3,5,5,10,,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,4,4,1,0,1,2,8,6,8,6,8,6,2,1,4,4,20,16,0,0,0,0,0,0,0,0,0,0
game-166,166,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,1,3,3,6,5,5,,2,0,2,0,0,0,1,0,1,0,0,0,6,2,6,2,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,3,4,0,1,3,3,9,5,9,5,9,5,2,0,5,4,21,15,0,0,0,0,1,0,1,0,0,0
game-167,167,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,1,3,7,10,5,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,4,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,1,0,1,5,10,5,10,5,10,1,5,5,6,17,24,0,0,0,0,0,0,0,0,0,0
game-168,168,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,1,3,3,6,5,5,,2,0,2,0,0,0,1,0,1,0,0,0,6,2,6,2,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,0,7,0,2,0,3,12,4,12,4,12,4,3,3,5,2,24,14,0,0,0,0,1,0,0,0,0,0
game-169,169,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,7,,8,,1,0,1,0,0,0,1,0,1,0,0,0,2,8,2,4,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,2,4,10,4,9,4,9,1,1,3,4,16,23,0,0,0,0,0,1,0,0,0,0
game-170,170,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,7,5,10,,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,0,0,0,7,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,1,4,1,2,0,2,9,12,9,12,9,12,0,4,5,6,21,26,0,0,0,0,0,2,0,0,0,0
game-171,171,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,1,3,5,5,12,,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,0,0,0,7,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,5,11,5,11,5,11,1,1,5,6,17,25,0,0,0,0,0,0,0,0,0,0
game-172,172,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,7,5,7,,2,0,2,0,0,0,2,0,2,0,0,0,8,6,5,4,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,17,12,3,0,5,3,8,11,8,10,8,10,4,2,5,6,20,24,0,0,0,0,0,0,0,0,0,0
game-173,173,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,8,,8,,1,0,1,0,0,0,1,0,1,0,0,0,4,8,4,4,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,3,6,10,6,9,6,9,1,5,5,4,18,23,0,0,0,0,1,0,0,0,0,0
game-174,174,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,15,4,3,2,3,9,10,5,,2,0,2,0,0,0,2,0,2,0,0,0,6,4,6,4,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,11,0,3,0,3,0,9,13,8,12,8,12,3,5,5,6,22,28,0,0,0,0,0,0,0,0,0,1
game-175,175,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,12,3,3,2,3,7,5,5,,1,0,1,0,0,0,2,0,2,0,0,0,2,4,2,3,0,0,0,0,0,4,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,5,3,2,1,3,2,9,9,9,8,9,8,4,2,5,4,21,20,0,0,0,0,0,1,0,1,0,0
game-176,176,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,2,3,3,7,5,7,,1,0,1,0,0,0,1,0,1,0,0,0,10,2,2,2,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,0,22,0,2,0,7,11,7,10,7,10,7,1,2,5,4,22,17,0,0,0,0,0,0,0,0,0,0
game-177,177,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,1,3,3,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,8,0,1,0,3,0,12,5,12,5,12,5,3,0,5,4,24,15,0,0,0,0,0,0,0,0,0,0
game-178,178,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,11,3,2,3,3,5,5,9,,1,0,1,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,5,0,0,0,5,0,13,7,13,7,13,7,4,0,5,4,25,17,0,0,0,0,0,0,0,0,0,0
game-179,179,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,15,4,3,2,3,5,5,10,,1,0,1,0,0,0,2,0,2,0,0,0,6,8,4,8,0,0,0,0,0,6,0,4,0,0,"","iron.ancestor.smithpassedfang",0,1,0,4,0,5,0,0,0,0,0,0,13,7,1,2,2,5,11,13,11,13,11,13,6,5,4,7,25,29,0,0,0,0,0,1,0,0,0,1
game-180,180,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,1,3,7,5,6,,1,0,1,0,0,0,2,0,2,0,0,0,2,6,2,5,0,0,0,0,0,5,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,4,6,2,1,0,4,9,14,9,13,9,13,3,5,5,6,21,27,0,0,0,0,0,1,0,0,0,0
game-181,181,"iron-hyena-pack-pressure","iron-hyena-pack-pressure",False,13,4,3,2,3,7,5,5,,1,0,1,0,0,0,2,0,2,0,0,0,2,6,2,5,0,0,0,0,0,4,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,6,0,1,0,3,0,7,10,7,10,7,10,3,2,4,6,19,24,0,0,0,0,0,0,0,0,0,0
