game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron
game-133,133,"iron-hyena-pack-pressure","passive",False,18,5,3,0,4,13,13,10,,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,1,1,3,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,10,0,5,0,2,0,0,13,0,12,0,12,0,3,0,6,18,30,0,0,2,0,1,1,0,0,1,1
game-134,134,"iron-hyena-pack-pressure","passive",False,12,3,3,0,4,5,7,10,,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,0,0,0,3,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,16,0,1,0,6,0,0,7,0,7,0,7,0,2,0,5,12,19,0,0,0,0,0,1,0,0,0,0
game-135,135,"iron-hyena-pack-pressure","passive",False,20,5,3,0,4,7,7,5,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,3,0,3,2,1,2,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,2,6,0,3,0,0,0,0,23,0,0,0,7,0,0,16,0,15,0,15,0,6,0,9,20,35,0,0,0,0,4,4,0,0,1,1
game-136,136,"iron-hyena-pack-pressure","passive",False,34,9,3,0,4,29,5,9,,5,5,0,0,0,0,2,1,1,0,0,0,0,6,0,4,0,0,8,0,16,5,7,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,8,14,0,5,0,0,0,0,65,0,3,0,10,0,0,36,0,32,0,32,0,5,0,15,34,66,0,0,2,0,16,10,0,0,3,3
game-137,137,"iron-hyena-pack-pressure","passive",False,21,6,3,0,5,7,7,9,,1,1,0,0,0,0,3,1,2,0,0,0,0,6,0,5,0,0,2,2,2,2,1,2,0,0,"red.ancestor.grandmother","iron.ancestor.smithpassedfang",0,1,2,4,3,7,0,3,0,0,2,0,25,0,4,0,5,0,0,23,0,22,0,22,0,6,0,9,20,44,0,0,0,0,6,3,0,0,1,1
game-138,138,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,5,7,9,,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,2,0,0,6,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,7,0,2,0,2,0,0,9,0,9,0,9,0,2,0,6,12,23,0,0,0,0,0,1,0,0,0,0
game-139,139,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,5,5,9,,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,1,2,0,0,4,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,19,0,2,0,5,0,0,9,0,8,0,8,0,2,0,5,12,22,0,0,0,0,1,0,0,0,0,0
game-140,140,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,10,10,5,,1,1,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,1,2,1,2,3,1,2,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,1,2,4,1,3,0,0,0,0,1,0,16,0,2,0,6,0,0,12,0,12,0,12,0,4,0,7,14,28,0,0,0,0,0,1,0,0,1,1
game-141,141,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,7,10,9,,2,2,0,0,0,0,1,0,1,0,0,0,0,12,0,4,0,0,3,1,2,6,1,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,0,3,0,1,0,0,0,0,18,0,3,0,7,0,0,11,0,11,0,11,0,4,0,6,14,27,0,0,0,0,0,0,0,0,1,1
game-142,142,"iron-hyena-pack-pressure","passive",False,23,6,3,0,4,10,5,9,,3,3,0,0,0,0,2,1,1,0,0,0,0,6,0,2,0,0,5,1,3,5,2,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,4,9,0,3,0,0,0,0,38,0,5,0,6,0,0,24,0,21,0,21,0,6,0,10,22,45,0,0,0,0,8,2,0,0,1,1
game-143,143,"iron-hyena-pack-pressure","passive",False,12,3,3,0,5,5,7,11,,1,1,0,0,0,0,1,0,1,0,0,0,0,8,0,2,0,0,1,0,1,3,1,2,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,1,2,0,2,0,0,0,0,9,0,1,0,5,0,0,7,0,6,0,6,0,0,0,4,12,18,0,0,0,0,0,0,0,0,0,0
game-144,144,"iron-hyena-pack-pressure","passive",False,12,3,3,0,4,7,5,9,,1,1,0,0,0,0,1,0,1,0,0,0,0,6,0,2,0,0,2,0,1,3,1,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,0,3,0,0,0,0,0,0,27,0,0,0,9,0,0,11,0,11,0,11,0,3,0,5,12,23,0,0,0,0,0,0,0,0,0,0
game-145,145,"iron-hyena-pack-pressure","passive",False,28,7,3,0,4,20,16,9,,4,4,0,0,0,0,2,1,1,0,0,0,0,4,0,4,0,1,7,1,3,5,1,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,6,3,0,6,0,0,0,0,67,0,4,0,11,0,0,20,0,20,0,20,0,7,0,10,28,48,0,0,1,0,5,1,0,0,2,2
game-146,146,"iron-hyena-pack-pressure","passive",False,20,5,3,0,4,7,5,9,,2,2,0,0,0,0,2,0,2,0,0,0,0,14,0,4,0,0,4,0,2,4,1,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,2,7,0,2,0,0,0,0,36,0,0,0,8,0,0,18,0,16,0,16,0,2,0,9,20,36,0,0,0,0,5,3,0,0,1,1
game-147,147,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,12,10,5,,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,3,3,1,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,0,3,0,1,0,0,0,0,5,0,2,0,3,0,0,15,0,14,0,14,0,7,0,7,14,30,0,0,1,0,0,1,0,0,1,1
game-148,148,"iron-hyena-pack-pressure","passive",False,29,8,3,0,4,23,11,9,,4,4,0,0,0,0,2,0,2,0,0,0,0,20,0,8,0,0,7,1,12,3,5,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,8,3,0,3,0,0,0,0,36,0,3,0,11,0,0,25,0,24,0,24,0,4,0,12,28,54,0,0,0,0,8,2,0,0,2,2
game-149,149,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,5,5,11,,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,0,2,0,0,4,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,24,0,1,0,6,0,0,10,0,9,0,9,0,1,0,6,12,23,0,0,0,0,2,0,0,0,0,0
game-150,150,"iron-hyena-pack-pressure","passive",False,21,6,3,0,4,13,13,9,,2,2,0,0,0,0,2,0,2,0,0,0,0,6,0,6,0,0,2,0,3,8,1,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,3,4,0,2,0,0,0,0,11,0,4,0,5,0,0,19,0,19,0,19,0,6,0,8,20,41,0,0,2,0,2,4,0,1,1,1
game-151,151,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,12,12,9,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,21,0,2,0,9,0,0,8,0,8,0,8,0,0,0,4,14,24,0,1,0,0,0,0,0,0,1,1
game-152,152,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,7,5,9,,2,2,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,3,0,0,5,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,19,0,3,0,5,0,0,12,0,12,0,12,0,3,0,6,12,26,0,0,0,0,0,0,0,0,0,0
game-153,153,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,5,5,9,,1,1,0,0,0,0,2,0,2,0,0,0,0,6,0,6,0,0,2,1,0,6,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,19,0,1,0,5,0,0,10,0,10,0,10,0,3,0,5,12,24,0,0,1,0,0,0,0,0,0,0
game-154,154,"iron-hyena-pack-pressure","passive",False,18,5,3,0,5,12,12,7,,2,2,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,0,4,1,3,5,2,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,2,3,0,1,0,0,0,0,23,0,2,0,8,0,0,11,0,11,0,11,0,2,0,7,18,29,0,0,0,0,0,2,0,0,1,1
game-155,155,"iron-hyena-pack-pressure","passive",False,23,6,3,0,4,7,7,9,,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,3,8,4,3,3,0,0,"red.ancestor.grandmother","iron.ancestor.smithpassedfang",0,1,2,4,4,8,0,1,0,0,4,0,25,0,2,0,6,0,0,16,0,13,0,13,0,2,0,7,22,37,0,0,0,0,4,1,0,0,1,1
game-156,156,"iron-hyena-pack-pressure","passive",False,20,5,3,0,4,5,7,15,,1,1,0,0,0,0,1,0,1,0,0,0,0,12,0,4,0,0,2,0,1,2,0,2,0,0,"","iron.ancestor.smithpassedfang",0,1,0,4,0,6,0,0,0,0,1,0,42,0,4,0,8,0,0,17,0,13,0,13,0,3,0,5,20,33,0,0,0,0,2,1,0,0,1,1
game-157,157,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,12,6,9,,2,2,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,0,3,0,1,4,1,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,4,3,0,4,0,0,0,0,17,0,2,0,6,0,0,13,0,12,0,12,0,3,0,5,14,28,0,0,0,0,0,0,0,0,1,1
game-158,158,"iron-hyena-pack-pressure","passive",False,15,4,3,0,5,10,7,7,,1,1,0,0,0,0,2,0,2,0,0,0,0,6,0,5,0,0,2,0,2,6,1,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,1,4,0,0,0,0,0,0,11,0,3,0,5,0,0,14,0,14,0,14,0,5,0,6,14,30,0,0,0,0,0,0,0,0,1,1
game-159,159,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,7,5,14,,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0,2,0,1,2,1,2,2,1,2,0,0,"red.ancestor.grandmother","iron.ancestor.smithpassedfang",0,1,2,4,0,5,0,1,0,0,1,0,19,0,0,0,7,0,0,9,0,9,0,9,0,1,0,5,14,25,0,0,0,0,3,1,0,0,1,1
game-160,160,"iron-hyena-pack-pressure","passive",False,23,6,3,0,4,5,5,5,,4,4,0,0,0,0,2,1,1,0,0,0,0,2,0,2,0,0,6,1,2,2,1,2,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,4,9,0,5,0,0,0,0,12,0,1,0,5,0,0,23,0,22,0,22,0,5,0,10,22,46,0,0,1,0,9,2,0,0,1,1
game-161,161,"iron-hyena-pack-pressure","passive",False,26,7,3,0,4,21,16,17,,2,2,0,0,0,0,2,1,1,0,0,0,0,2,0,2,0,1,3,3,3,7,1,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,5,4,0,4,0,0,0,0,24,0,9,0,6,0,0,21,0,19,0,19,0,3,0,9,26,45,0,0,1,0,8,1,0,0,2,1
game-162,162,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,10,7,5,,2,2,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,4,0,0,6,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,17,0,1,0,4,0,0,10,0,10,0,10,0,5,0,6,12,24,0,0,0,0,0,0,0,0,0,0
game-163,163,"iron-hyena-pack-pressure","passive",False,18,5,3,0,4,5,5,9,,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,2,1,2,10,1,6,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,2,2,6,3,6,0,4,0,0,0,0,17,0,4,0,5,0,0,14,0,13,0,13,0,5,0,7,18,31,0,0,1,0,1,1,0,0,1,1
game-164,164,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,10,10,5,,1,1,0,0,0,0,2,0,2,0,0,0,0,6,0,6,0,1,1,0,1,6,1,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,1,3,0,2,0,0,0,0,10,0,3,0,4,0,0,8,0,8,0,8,0,2,0,6,14,24,0,0,0,0,0,1,0,0,1,1
game-165,165,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,7,5,5,,1,1,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,0,2,0,0,6,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,5,0,0,0,0,0,0,13,0,1,0,4,0,0,12,0,12,0,12,0,5,0,7,14,28,0,0,0,0,0,1,0,0,1,1
game-166,166,"iron-hyena-pack-pressure","passive",False,21,6,3,0,4,10,14,5,,2,2,0,0,0,0,2,0,2,0,0,0,0,10,0,6,0,1,3,0,2,4,1,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,3,3,0,3,0,0,0,0,40,0,3,0,8,0,0,26,0,22,0,22,0,8,0,10,20,44,0,0,0,0,2,2,0,0,1,1
game-167,167,"iron-hyena-pack-pressure","passive",False,18,5,3,0,4,7,5,9,,3,3,0,0,0,0,2,1,1,0,0,0,0,6,0,2,0,1,6,1,2,3,1,2,0,0,"red.ancestor.grandmother","iron.ancestor.smithpassedfang",0,1,2,4,2,6,0,2,0,0,3,0,17,0,0,0,8,0,0,15,0,13,0,13,0,4,0,5,18,31,0,0,0,0,2,0,0,0,1,1
game-168,168,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,5,5,9,,2,2,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,3,0,0,6,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,21,0,2,0,5,0,0,8,0,8,0,8,0,2,0,5,12,22,0,0,0,0,1,0,0,0,0,0
game-169,169,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,10,12,5,,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,2,0,0,4,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,1,0,0,0,0,0,0,12,0,1,0,6,0,0,8,0,8,0,8,0,3,0,6,12,22,0,0,0,0,0,1,0,0,0,0
game-170,170,"iron-hyena-pack-pressure","passive",False,20,5,3,0,4,5,5,5,,2,2,0,0,0,0,3,0,3,0,0,0,0,6,0,6,0,0,3,0,1,4,0,4,0,0,"","iron.ancestor.firstpack",0,1,0,4,0,7,0,0,0,0,0,0,12,0,3,0,4,0,0,13,0,12,0,12,0,3,0,7,20,32,0,0,1,0,3,2,0,0,1,1
game-171,171,"iron-hyena-pack-pressure","passive",False,20,5,3,0,4,5,5,7,,0,0,0,0,0,0,3,0,3,0,0,0,0,12,0,10,0,0,0,0,2,10,1,5,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,3,7,0,2,0,0,0,0,12,0,4,0,6,0,0,17,0,17,0,17,0,5,0,9,20,37,0,1,1,0,2,4,0,0,1,1
game-172,172,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,5,5,7,,2,2,0,0,0,0,2,0,2,0,0,0,0,4,0,3,0,0,2,0,2,8,1,5,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,0,5,0,1,0,0,0,0,13,0,3,0,6,0,0,9,0,9,0,9,0,2,0,7,14,25,0,0,0,0,0,0,0,0,1,1
game-173,173,"iron-hyena-pack-pressure","passive",False,20,5,3,0,4,7,5,9,,2,2,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,4,0,4,9,1,7,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,2,7,0,3,0,0,0,0,22,0,4,0,4,0,0,15,0,15,0,15,0,4,0,8,20,35,0,0,1,0,2,1,0,0,1,1
game-174,174,"iron-hyena-pack-pressure","passive",False,12,3,3,0,4,5,5,9,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,"","iron.ancestor.smithpassedfang",0,1,0,4,0,3,0,0,0,0,1,0,29,0,0,0,8,0,0,4,0,4,0,4,0,1,0,2,12,16,0,0,0,0,0,0,0,0,0,0
game-175,175,"iron-hyena-pack-pressure","passive",False,20,5,3,0,4,7,5,11,,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,4,2,1,6,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,7,0,0,0,0,0,0,18,0,2,0,4,0,0,16,0,13,0,13,0,2,0,7,20,33,0,0,2,0,3,1,0,0,1,1
game-176,176,"iron-hyena-pack-pressure","passive",False,12,3,3,0,4,7,7,5,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,4,0,0,2,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,19,0,0,0,5,0,0,7,0,7,0,7,0,2,0,5,12,19,0,0,0,0,0,0,0,0,0,0
game-177,177,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,7,5,9,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,32,0,1,0,8,0,0,10,0,10,0,10,0,2,0,6,12,24,0,0,0,0,1,0,0,0,0,0
game-178,178,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,5,5,9,,1,1,0,0,0,0,2,0,2,0,0,0,0,10,0,5,0,0,2,0,0,4,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,4,0,0,0,0,0,0,17,0,1,0,6,0,0,14,0,10,0,10,0,4,0,5,12,24,0,0,0,0,0,0,0,0,0,0
game-179,179,"iron-hyena-pack-pressure","passive",False,13,4,3,0,4,7,5,5,,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,2,0,1,5,1,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,2,4,0,1,0,0,0,0,10,0,1,0,5,0,0,8,0,8,0,8,0,2,0,5,12,22,0,0,0,0,0,0,0,0,0,0
game-180,180,"iron-hyena-pack-pressure","passive",False,28,7,3,0,4,10,5,5,,4,4,0,0,0,0,3,0,3,0,0,0,0,6,0,6,0,0,7,2,3,13,1,9,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",0,0,2,2,6,11,0,5,0,0,0,0,32,0,5,0,6,0,0,28,0,26,0,26,0,7,0,12,28,54,0,0,0,0,8,7,0,0,2,2
game-181,181,"iron-hyena-pack-pressure","passive",False,10,3,3,0,4,5,5,9,,1,1,0,0,0,0,1,0,1,0,0,0,0,12,0,2,0,0,1,0,0,3,0,2,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,2,0,0,0,0,0,0,8,0,1,0,3,0,0,4,0,4,0,4,0,0,0,3,10,14,0,0,0,0,1,0,0,0,0,0
game-182,182,"iron-hyena-pack-pressure","passive",False,15,4,3,0,4,12,10,5,,2,2,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,3,0,1,6,0,3,0,0,"","iron.ancestor.firstpack",0,0,0,2,0,3,0,0,0,0,0,0,29,0,3,0,6,0,0,12,0,11,0,11,0,3,0,6,14,27,0,0,1,0,1,0,0,0,1,1
