game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron,first_shrine_damage_turn_red,first_shrine_damage_turn_iron,wins_in_odd_phase,winner_was_first_player_in_final_phase,shrine_damage_dealt_during_double_turn_red,shrine_damage_dealt_during_double_turn_iron
game-133,133,"red-hunter-evolution","iron-hyena-pack-pressure",False,22,4,2,3,3,5,10,9,15,1,1,0,1,0,1,2,0,2,0,0,0,2,4,2,4,0,0,3,1,13,2,7,1,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,6,3,4,0,0,0,0,0,3,2,3,2,0,0,0,11,0,11,0,11,0,4,0,5,22,33,0,0,0,0,4,0,2,0,1,1,4,3,0,0,5,9
game-134,134,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,4,3,1,4,9,5,9,15,2,2,0,1,0,1,2,1,1,0,0,0,2,2,2,2,0,1,6,1,15,6,6,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,0,4,2,6,4,2,1,0,0,0,0,2,0,2,0,0,0,0,10,0,9,0,9,0,1,0,6,18,29,0,0,0,0,0,0,0,0,1,1,4,13,0,1,5,21
game-135,135,"red-hunter-evolution","iron-hyena-pack-pressure",False,25,5,1,3,7,9,5,10,25,3,1,2,1,0,1,0,0,0,0,0,0,8,0,8,0,0,0,2,0,11,1,6,1,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,10,7,7,0,0,0,0,0,2,1,2,1,0,0,0,10,0,10,0,10,0,0,0,7,26,34,0,1,1,0,10,2,0,0,2,1,7,13,1,1,17,6
game-136,136,"red-hunter-evolution","iron-hyena-pack-pressure",False,20,4,1,3,4,7,5,9,13,2,2,0,1,0,1,2,0,2,0,0,0,2,4,2,4,0,0,5,0,8,7,4,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,7,6,5,0,0,0,0,0,5,0,4,0,0,0,0,8,0,8,0,8,0,1,0,6,20,28,0,0,1,0,3,0,0,0,1,1,4,12,0,0,13,15
game-137,137,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,0,6,7,5,9,,1,0,1,0,0,0,2,1,1,0,0,0,2,2,2,2,0,0,1,1,10,5,5,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,7,7,1,1,0,0,0,0,4,0,3,0,0,0,0,14,0,14,0,14,0,2,0,8,20,36,0,0,1,0,3,3,0,0,1,1,6,13,0,1,3,21
game-138,138,"iron-hyena-pack-pressure","red-hunter-evolution",False,24,4,3,1,4,6,5,13,17,3,1,2,1,0,1,1,1,0,0,0,0,6,0,5,0,1,0,6,2,24,8,10,5,0,0,"red.ancestor.firsthunter","iron.ancestor.smithpassedfang",2,1,6,4,9,6,2,1,0,0,1,0,7,0,6,0,0,0,0,8,0,8,0,8,0,0,0,6,24,32,0,0,1,0,4,0,0,0,2,1,4,15,0,1,0,9
game-139,139,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,4,3,0,4,9,9,11,,1,1,0,0,0,0,2,0,2,0,0,0,0,6,0,6,0,1,4,1,10,6,5,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",3,0,8,2,4,5,0,1,0,0,0,0,3,0,3,0,0,0,0,10,0,10,0,10,0,4,0,7,18,30,0,0,1,0,1,0,0,0,1,1,4,,0,1,0,9
game-140,140,"red-hunter-evolution","iron-hyena-pack-pressure",False,22,4,1,3,4,9,8,9,15,1,1,0,1,0,1,1,0,1,0,0,0,2,4,2,4,0,0,3,1,11,1,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.smithpassedfang",2,0,6,2,7,4,4,2,0,0,2,0,2,0,2,0,0,0,0,12,0,12,0,12,0,3,0,7,22,34,0,0,1,0,8,1,0,0,1,1,4,5,0,0,7,6
game-141,141,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,4,3,0,4,7,9,9,17,1,1,0,1,0,1,3,1,2,0,0,0,2,4,2,4,0,0,5,1,5,9,3,5,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,0,4,2,4,5,2,1,0,0,0,0,9,2,7,1,0,0,0,13,0,13,0,13,0,2,0,7,18,33,0,0,0,0,3,0,0,0,1,1,4,15,0,1,0,20
game-142,142,"iron-hyena-pack-pressure","red-hunter-evolution",False,15,3,3,0,7,9,5,13,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,3,3,2,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,5,2,0,1,0,0,0,0,3,0,3,0,0,0,0,13,0,11,0,11,0,1,0,4,16,25,0,0,1,0,2,0,0,0,1,0,7,,1,0,0,4
game-143,143,"red-hunter-evolution","iron-hyena-pack-pressure",False,24,4,2,3,6,6,7,11,,2,1,1,0,0,0,3,1,2,0,0,0,2,8,2,7,1,0,3,1,8,8,5,6,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",3,0,8,2,8,8,6,3,0,0,0,0,3,1,3,1,0,0,0,12,0,12,0,12,0,2,0,8,24,36,0,0,0,0,5,0,0,0,2,1,6,13,0,0,15,19
game-144,144,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,4,3,0,6,7,5,10,,2,2,0,0,0,0,2,0,2,0,0,0,0,6,0,4,0,0,2,0,8,7,4,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,2,6,6,6,6,0,2,0,0,0,0,3,0,3,0,0,0,0,10,0,9,0,9,0,3,0,6,18,29,0,0,2,0,0,1,0,0,1,1,6,,0,1,0,24
game-145,145,"red-hunter-evolution","iron-hyena-pack-pressure",False,20,4,2,3,3,5,10,9,,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,4,0,9,2,5,1,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,5,3,3,0,1,0,0,0,3,3,3,1,0,0,0,10,0,10,0,10,0,4,0,5,20,30,0,0,1,0,1,0,1,0,1,1,4,3,0,0,6,9
game-146,146,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,0,4,7,7,8,,3,2,1,0,0,0,2,0,2,0,0,0,2,4,2,4,0,0,3,1,9,10,4,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,2,6,6,6,7,1,1,0,0,0,0,6,1,4,1,0,0,0,12,0,12,0,12,0,1,0,8,20,34,0,0,3,0,2,1,0,0,1,1,4,17,0,1,0,14
game-147,147,"iron-hyena-pack-pressure","red-hunter-evolution",False,16,3,3,0,4,9,5,12,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,6,5,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,5,4,2,0,0,0,0,0,2,1,2,1,0,0,0,11,0,11,0,11,0,1,0,6,16,27,0,0,1,0,2,0,0,0,1,1,4,15,1,0,0,9
game-148,148,"red-hunter-evolution","iron-hyena-pack-pressure",False,25,5,2,3,3,11,9,10,22,3,2,1,1,0,1,2,1,1,0,0,0,4,4,3,4,1,1,1,0,13,7,6,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,8,7,7,0,0,0,0,0,10,5,7,2,0,0,0,12,0,12,0,12,0,3,0,8,26,36,0,0,1,0,7,1,0,0,2,1,4,3,1,1,15,10
game-149,149,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,1,4,7,7,12,,1,1,0,0,0,0,2,0,2,0,0,0,0,6,0,6,0,0,1,0,15,4,7,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,2,6,6,6,7,2,1,0,0,0,0,1,1,1,1,0,0,0,9,0,9,0,9,0,4,0,7,20,31,0,0,2,0,0,1,0,0,1,1,4,13,0,1,7,18
game-150,150,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,2,3,5,9,9,20,3,3,0,1,0,1,3,0,3,0,0,0,2,12,2,7,1,0,0,0,5,4,2,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,1,2,4,5,6,3,0,0,0,0,0,8,2,6,1,0,0,0,13,0,13,0,13,0,3,0,7,20,35,0,0,3,0,3,1,0,0,1,1,4,3,0,1,5,12
game-151,151,"red-hunter-evolution","iron-hyena-pack-pressure",False,25,5,1,3,3,7,12,12,25,2,2,0,1,0,1,1,1,0,0,0,0,2,0,1,0,1,0,3,1,13,0,5,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,7,0,5,0,0,0,0,0,2,0,2,0,0,0,0,8,0,8,0,8,0,0,0,6,26,32,0,0,1,0,7,1,0,0,2,1,4,3,1,1,16,12
game-152,152,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,4,3,1,4,9,9,11,,2,2,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,3,0,9,8,5,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,4,5,2,1,0,0,0,0,4,0,4,0,0,0,0,13,0,13,0,13,0,1,0,8,18,33,0,0,1,0,2,0,0,0,1,1,4,13,0,1,5,6
game-153,153,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,0,4,7,7,11,17,2,1,1,1,0,1,2,0,2,0,0,0,4,4,4,4,0,0,6,0,15,9,6,6,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",2,0,6,2,6,7,1,1,0,0,0,0,7,0,5,0,0,0,0,12,0,12,0,12,0,2,0,8,20,34,0,0,1,0,2,1,0,0,1,1,4,15,0,1,0,13
game-154,154,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,0,7,9,5,11,,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,8,0,24,6,7,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,7,6,0,0,0,0,0,0,4,0,3,0,0,0,0,9,0,9,0,9,0,2,0,6,20,31,0,0,1,0,1,1,0,0,1,1,7,,0,1,0,14
game-155,155,"red-hunter-evolution","iron-hyena-pack-pressure",False,29,5,0,3,4,17,8,13,,2,1,1,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,7,4,14,0,8,0,0,0,"red.ancestor.grandmother","",3,0,8,0,11,0,7,3,0,0,0,0,1,0,1,0,0,0,0,8,0,8,0,8,0,1,0,7,30,36,0,0,2,0,4,1,0,0,2,2,4,15,1,1,11,6
game-156,156,"red-hunter-evolution","iron-hyena-pack-pressure",False,17,3,0,3,4,13,12,12,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0,"red.ancestor.firsthunter","",0,0,2,0,3,0,5,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,3,0,0,0,3,18,19,0,0,1,0,1,1,0,0,1,1,4,5,1,1,6,8
game-157,157,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,1,4,7,9,9,20,2,1,1,1,0,1,3,2,1,0,0,0,6,4,6,4,1,1,5,2,7,8,3,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,5,6,1,0,0,0,0,0,9,0,7,0,0,0,0,12,0,12,0,12,0,3,0,6,20,34,0,0,1,0,4,1,0,0,1,1,4,17,0,1,0,18
game-158,158,"iron-hyena-pack-pressure","red-hunter-evolution",False,31,6,3,2,6,9,5,7,20,3,3,0,1,0,1,5,1,4,0,0,0,2,10,2,10,0,1,6,1,21,11,9,8,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",4,0,10,2,12,12,3,5,0,0,0,0,10,0,9,0,0,0,0,21,0,21,0,21,0,7,0,12,30,53,0,0,2,0,4,1,0,0,2,2,6,17,0,1,6,22
game-159,159,"iron-hyena-pack-pressure","red-hunter-evolution",False,18,3,3,0,6,7,5,9,17,2,1,1,1,0,1,1,0,1,0,0,0,4,2,4,2,0,0,5,0,13,5,5,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,6,5,1,1,0,0,0,0,3,0,2,0,0,0,0,8,0,8,0,8,0,3,0,5,18,26,0,0,1,0,2,0,0,0,1,1,6,15,1,0,0,15
game-160,160,"iron-hyena-pack-pressure","red-hunter-evolution",False,11,2,3,0,4,7,5,7,,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,4,0,0,2,0,4,3,2,2,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,0,8,0,3,0,5,10,20,0,0,2,0,0,0,0,0,0,0,4,,0,1,0,8
game-161,161,"red-hunter-evolution","iron-hyena-pack-pressure",False,41,7,1,3,4,9,8,9,36,5,2,3,1,0,1,5,1,4,0,0,0,10,10,10,10,1,0,2,2,42,6,14,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,17,15,6,1,0,0,0,0,1,2,1,2,0,0,0,18,0,18,0,18,0,6,0,13,42,58,0,0,3,0,11,0,0,0,4,3,4,25,1,1,18,6
game-162,162,"red-hunter-evolution","iron-hyena-pack-pressure",False,27,5,1,3,6,9,7,7,27,4,3,1,1,0,1,3,2,1,0,0,0,4,2,4,2,1,1,3,1,16,2,8,2,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",4,1,10,4,10,9,6,2,0,0,5,0,3,2,3,1,0,1,0,13,0,13,0,13,0,3,0,9,28,39,0,0,1,0,7,0,0,0,2,1,6,12,1,1,15,11
game-163,163,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,0,4,9,7,11,15,2,1,1,1,0,1,3,1,2,0,0,0,4,4,4,4,0,1,4,2,11,6,5,4,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,2,4,6,6,7,1,1,0,0,1,0,4,0,4,0,0,0,0,12,0,12,0,12,0,4,0,7,20,34,0,0,3,0,2,0,0,0,1,1,4,13,0,1,5,8
game-164,164,"red-hunter-evolution","iron-hyena-pack-pressure",False,27,5,2,3,4,7,7,8,17,3,1,2,1,0,1,3,1,2,0,0,0,6,6,6,6,0,0,1,2,18,4,8,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,1,4,4,10,9,5,2,0,0,2,0,2,1,2,1,0,0,0,12,0,12,0,12,0,1,0,9,28,38,0,1,1,0,13,1,1,0,2,1,4,15,1,1,16,8
game-165,165,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,2,4,7,5,7,,2,1,1,0,0,0,2,1,1,0,0,0,2,2,2,2,0,1,5,1,14,7,7,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,7,8,2,1,0,0,0,0,4,0,3,0,0,0,0,13,0,12,0,12,0,1,0,7,20,34,0,0,0,0,2,0,0,0,1,1,4,13,0,1,5,20
game-166,166,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,4,3,0,4,9,7,13,,2,2,0,0,0,0,2,0,2,0,0,0,0,6,0,6,1,0,4,1,13,4,5,3,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",1,0,4,2,5,6,1,1,0,0,0,0,4,1,4,1,0,0,0,11,0,11,0,11,0,4,0,7,18,31,0,0,1,0,2,0,0,0,1,1,4,,0,1,0,12
game-167,167,"red-hunter-evolution","iron-hyena-pack-pressure",False,25,5,2,3,4,9,9,11,17,3,1,2,1,0,1,2,0,2,0,0,0,6,6,5,6,0,1,8,0,18,5,7,4,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,8,7,4,0,0,0,0,0,1,1,1,1,0,0,0,9,0,9,0,9,0,1,0,7,26,33,0,0,2,0,10,0,1,0,2,1,4,15,1,1,17,8
game-168,168,"iron-hyena-pack-pressure","red-hunter-evolution",False,20,4,3,1,4,7,7,11,,2,2,0,0,0,0,2,1,1,0,0,0,0,6,0,4,0,0,4,1,9,4,5,4,0,0,"red.ancestor.firsthunter","iron.ancestor.smithpassedfang",0,1,2,4,6,6,4,0,0,0,0,0,4,2,2,1,0,0,0,6,0,6,0,6,0,0,0,5,20,26,0,2,1,0,4,0,0,0,1,1,4,15,0,1,0,6
game-169,169,"red-hunter-evolution","iron-hyena-pack-pressure",False,37,7,2,3,4,9,8,13,17,6,2,4,1,0,1,2,1,1,0,0,0,16,2,12,2,0,1,11,0,29,3,13,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,2,6,6,15,13,6,2,3,0,1,0,12,4,10,2,0,2,0,20,0,20,0,20,0,3,0,12,38,56,0,1,1,0,16,3,1,0,3,2,4,15,1,1,6,7
game-170,170,"iron-hyena-pack-pressure","red-hunter-evolution",False,21,4,3,1,4,6,5,13,17,2,2,0,1,0,1,1,0,1,0,0,0,2,2,2,2,0,0,8,1,14,6,6,3,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,2,6,6,7,5,2,1,0,0,2,0,7,0,6,0,0,0,0,10,0,10,0,10,0,2,0,6,20,32,0,0,2,0,2,2,0,0,1,1,4,15,0,1,0,12
game-171,171,"iron-hyena-pack-pressure","red-hunter-evolution",False,23,4,3,0,4,7,5,9,17,2,1,1,1,0,1,2,0,2,0,0,0,4,16,4,6,0,0,2,0,14,11,6,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",2,0,6,2,8,8,0,3,0,0,0,0,11,0,8,0,0,0,0,19,0,18,0,18,0,6,0,9,22,42,0,0,0,0,5,1,0,0,1,1,4,15,0,1,0,10
game-172,172,"iron-hyena-pack-pressure","red-hunter-evolution",False,30,5,3,1,6,8,8,13,17,3,1,2,1,0,1,2,0,2,0,0,0,6,4,6,4,1,0,3,0,37,12,12,7,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",0,0,2,2,11,8,4,0,0,0,0,0,6,2,6,2,0,0,0,12,0,12,0,12,0,3,0,8,30,42,0,0,3,0,9,1,0,0,3,2,6,15,1,0,0,22
game-173,173,"iron-hyena-pack-pressure","red-hunter-evolution",False,19,4,3,1,4,7,5,12,17,2,1,1,1,0,1,2,1,1,0,0,0,4,6,4,4,1,1,4,0,6,7,3,5,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",1,0,4,2,6,7,0,4,0,0,0,0,5,0,4,0,0,0,0,17,0,14,0,14,0,3,0,7,18,34,0,0,1,0,1,0,0,0,1,1,4,13,0,1,4,23
game-174,174,"red-hunter-evolution","iron-hyena-pack-pressure",False,25,5,2,3,4,7,8,10,,2,2,0,0,0,0,2,0,2,0,0,0,0,6,0,6,0,0,4,0,11,8,6,6,0,0,"red.ancestor.firsthunter","iron.ancestor.firstpack",3,0,8,2,9,7,4,4,0,0,0,0,6,1,5,1,0,0,0,10,0,10,0,10,0,2,0,8,26,34,0,0,0,0,3,0,0,0,2,1,4,5,1,1,15,22
game-175,175,"red-hunter-evolution","iron-hyena-pack-pressure",False,29,5,1,3,4,11,8,14,25,3,1,2,1,0,1,3,2,1,0,0,0,6,4,6,4,1,1,8,1,17,1,9,1,0,0,"red.ancestor.grandmother","iron.ancestor.firstpack",4,0,10,2,11,8,3,2,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,13,0,0,0,9,30,41,0,0,2,0,10,3,0,0,3,2,4,17,1,1,13,7
