game_id,seed,winner,loser,timeout,turn_count,phase_count,final_red_shrines_broken,final_iron_shrines_broken,first_shrine_damage_turn,first_shrine_break_turn,first_ancestor_awakened_turn,first_l2_turn,first_l3_turn,red_l2_entered_battlefield,red_l2_hard_cast,red_l2_evolved,red_l3_entered_battlefield,red_l3_hard_cast,red_l3_evolved,iron_l2_entered_battlefield,iron_l2_hard_cast,iron_l2_evolved,iron_l3_entered_battlefield,iron_l3_hard_cast,iron_l3_evolved,legal_evolve_actions_generated_red,legal_evolve_actions_generated_iron,evolve_actions_chosen_red,evolve_actions_chosen_iron,hard_cast_chosen_while_legal_evolve_action_exists_red,hard_cast_chosen_while_legal_evolve_action_exists_iron,hard_cast_chosen_while_evolution_base_exists_red,hard_cast_chosen_while_evolution_base_exists_iron,legal_awaken_actions_generated_red,legal_awaken_actions_generated_iron,awaken_actions_chosen_red,awaken_actions_chosen_iron,awaken_actions_skipped_while_legal_red,awaken_actions_skipped_while_legal_iron,first_awakened_ancestor_red,first_awakened_ancestor_iron,ancestor_switches_red,ancestor_switches_iron,memory_spent_on_ancestors_red,memory_spent_on_ancestors_iron,turns_with_awakened_ancestor_red,turns_with_awakened_ancestor_iron,first_hunter_bonus_damage,grandmother_healing_done,child_draw_discard_triggers,iron_hyena_ancestor_bonus_damage,smith_offering_discount_saved,tooth_mother_bonus_damage,legal_block_options_red,legal_block_options_iron,blocks_chosen_red,blocks_chosen_iron,blocks_declined_red,blocks_declined_iron,pack_units_ready_at_combat_start_red,pack_units_ready_at_combat_start_iron,pack_assault_slots_generated_red,pack_assault_slots_generated_iron,pack_assault_slots_available_red,pack_assault_slots_available_iron,pack_assault_slots_skipped_red,pack_assault_slots_skipped_iron,turns_with_pack_bonus_red,turns_with_pack_bonus_iron,max_attacks_available_this_combat_red,max_attacks_available_this_combat_iron,attacks_prevented_by_assault_limit_red,attacks_prevented_by_assault_limit_iron,prepared_tactics_triggered_red,prepared_tactics_triggered_iron,wounded_events_red,wounded_events_iron,pierce_overflow_events_red,pierce_overflow_events_iron,deck_reshuffles_red,deck_reshuffles_iron,first_shrine_damage_turn_red,first_shrine_damage_turn_iron,wins_in_odd_phase,winner_was_first_player_in_final_phase,shrine_damage_dealt_during_double_turn_red,shrine_damage_dealt_during_double_turn_iron
game-133,133,"iron-hyena-pack-pressure","iron-snarecraft-control",False,9,3,0,3,3,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,1,7,1,1,0,4,1,17,9,0,0,0,1,0,0,0,0,0,0,4,3,1,1,20,6
game-134,134,"iron-snarecraft-control","iron-hyena-pack-pressure",False,15,4,3,1,3,5,5,7,,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,4,0,0,0,0,0,3,0,2,0,0,"","iron.ancestor.hyena",0,0,0,2,0,5,0,0,0,3,0,0,2,7,1,3,0,4,9,7,9,7,9,7,2,2,4,7,23,23,0,0,0,2,0,3,0,0,0,1,4,3,0,1,6,19
game-135,135,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,2,3,3,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,"","iron.ancestor.hyena",0,1,0,4,0,3,0,0,0,1,0,0,9,0,3,0,1,0,5,12,5,10,5,10,1,3,3,5,19,24,0,0,0,2,0,0,0,0,0,0,5,3,0,0,9,18
game-136,136,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,2,3,3,5,7,8,,2,0,2,0,0,0,1,0,1,0,0,0,4,4,3,4,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,3,0,0,0,1,0,0,1,3,0,1,1,2,12,6,11,6,11,6,3,3,6,6,25,20,0,0,0,3,1,0,0,0,0,0,4,3,0,0,9,16
game-137,137,"iron-snarecraft-control","iron-hyena-pack-pressure",False,12,3,3,1,3,7,5,11,,1,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,3,0,0,0,3,0,0,0,5,0,0,0,5,5,8,5,8,5,8,1,3,5,5,17,20,0,0,0,1,0,0,0,0,0,0,4,3,1,0,8,18
game-138,138,"iron-snarecraft-control","iron-hyena-pack-pressure",False,12,3,3,2,3,5,5,6,,2,0,2,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,4,0,2,0,0,"","iron.ancestor.hyena",0,0,0,2,0,3,0,0,0,3,0,0,4,0,0,0,2,0,6,8,6,8,6,8,4,3,5,5,18,20,0,0,0,1,1,0,0,0,0,0,4,3,1,0,12,20
game-139,139,"iron-hyena-pack-pressure","iron-snarecraft-control",False,9,3,0,3,3,6,,9,,1,0,1,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,0,0,4,0,17,8,0,0,0,1,0,0,0,0,0,0,4,3,1,1,20,6
game-140,140,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,1,3,3,7,,6,,2,0,2,0,0,0,1,0,1,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,10,3,10,3,10,3,4,1,5,2,22,13,0,0,0,1,0,0,0,0,0,0,4,3,1,1,15,3
game-141,141,"iron-snarecraft-control","iron-hyena-pack-pressure",False,18,5,3,2,3,9,13,6,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,2,0,0,0,2,0,0,11,3,2,0,3,3,11,8,10,8,10,8,4,3,6,6,28,26,0,0,0,2,3,4,0,0,1,1,7,3,1,0,8,11
game-142,142,"iron-snarecraft-control","iron-hyena-pack-pressure",False,13,4,3,2,3,5,5,6,,1,0,1,0,0,0,2,0,2,0,0,0,4,4,3,3,0,0,0,0,0,4,0,3,0,0,"","iron.ancestor.hyena",0,0,0,2,0,4,0,0,0,3,0,0,3,1,0,1,2,0,9,7,8,7,8,7,1,2,5,6,20,21,0,0,0,1,0,0,0,0,0,0,4,3,0,1,11,21
game-143,143,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,2,3,3,6,,8,,2,0,2,0,0,0,2,1,1,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3,1,3,8,4,8,4,8,4,2,2,6,3,22,18,0,0,0,2,1,1,1,0,0,0,4,3,0,0,10,11
game-144,144,"iron-snarecraft-control","iron-hyena-pack-pressure",False,13,4,3,1,3,7,5,9,,1,0,1,0,0,0,1,0,1,0,0,0,4,2,4,2,0,0,0,0,0,4,0,3,0,0,"","iron.ancestor.hyena",0,0,0,2,0,4,0,0,0,2,0,0,6,4,1,0,1,2,5,8,5,8,5,8,2,3,3,6,17,22,0,0,0,2,1,0,0,0,0,0,4,3,0,1,9,19
game-145,145,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,1,3,3,6,7,9,,2,0,2,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,3,0,0,0,1,0,0,2,2,1,1,1,1,10,4,10,4,10,4,4,1,6,3,24,18,0,0,0,2,0,0,0,0,0,0,4,3,0,0,10,12
game-146,146,"iron-hyena-pack-pressure","iron-snarecraft-control",False,17,5,2,3,3,7,7,8,15,2,1,1,0,0,0,1,0,1,1,0,1,2,4,2,4,1,0,3,0,1,2,1,1,0,0,"iron.ancestor.firstpack","iron.ancestor.hyena",0,0,2,2,1,4,0,0,0,2,0,0,3,7,0,4,1,3,14,6,13,6,13,6,6,2,8,6,31,22,0,0,0,2,0,3,0,0,1,1,5,3,1,1,13,18
game-147,147,"iron-snarecraft-control","iron-hyena-pack-pressure",False,12,3,3,2,3,5,5,6,,1,0,1,0,0,0,1,0,1,0,0,0,2,4,2,4,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,3,0,0,0,3,0,0,2,2,0,1,2,1,5,9,5,9,5,9,1,2,4,5,17,21,0,0,0,2,0,1,0,0,0,0,4,3,1,0,17,17
game-148,148,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,2,3,3,6,,8,,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,5,5,5,5,5,1,0,5,2,17,15,0,0,0,1,0,0,0,0,0,0,4,3,1,1,10,3
game-149,149,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,1,3,3,5,7,8,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,1,0,2,10,4,10,4,10,4,3,2,6,4,24,18,0,0,0,1,0,0,0,0,0,0,4,3,0,0,19,13
game-150,150,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,1,3,3,6,7,8,,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,3,9,3,9,3,1,0,5,3,21,13,0,0,0,2,0,0,0,0,0,0,5,3,1,1,13,3
game-151,151,"iron-snarecraft-control","iron-hyena-pack-pressure",False,13,4,3,1,3,7,10,5,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,1,0,0,0,0,0,3,0,2,0,0,"","iron.ancestor.hyena",0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,2,1,9,1,9,1,9,0,5,1,6,13,23,0,0,0,1,0,0,0,0,0,0,4,3,0,1,7,26
game-152,152,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,1,3,3,6,,8,,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4,2,4,2,4,2,0,1,3,1,16,12,0,0,0,0,0,0,0,0,0,0,4,3,1,1,14,6
game-153,153,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,2,3,3,7,,5,,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,4,7,4,1,1,3,4,19,14,0,0,0,0,0,0,0,0,0,0,4,3,1,1,15,9
game-154,154,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,2,3,3,6,10,10,,1,0,1,0,0,0,2,0,2,0,0,0,6,4,4,3,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,2,0,0,0,1,0,0,15,0,1,0,2,0,13,7,11,7,11,7,4,3,6,4,25,21,0,0,0,1,0,1,0,0,0,0,4,3,0,0,11,17
game-155,155,"iron-snarecraft-control","iron-hyena-pack-pressure",False,15,4,3,2,3,6,,5,15,1,0,1,0,0,0,1,0,1,1,0,1,4,4,4,3,1,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,7,8,2,0,1,2,6,12,6,12,6,12,2,6,5,7,20,28,0,0,0,1,0,2,0,0,0,1,4,3,0,1,8,19
game-156,156,"iron-hyena-pack-pressure","iron-snarecraft-control",False,9,3,1,3,3,5,5,6,,2,0,2,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,9,3,9,3,9,3,1,0,4,3,19,11,0,0,0,0,0,0,0,0,0,0,4,3,1,1,24,13
game-157,157,"iron-snarecraft-control","iron-hyena-pack-pressure",False,13,4,3,2,3,7,10,6,,1,0,1,0,0,0,1,0,1,0,0,0,2,6,2,2,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,8,10,8,9,8,9,1,1,5,4,20,23,0,0,0,0,0,0,0,0,0,0,4,3,0,1,8,24
game-158,158,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,1,3,3,5,5,8,,2,0,2,0,0,0,1,0,1,0,0,0,4,2,4,2,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,2,0,0,0,2,0,0,2,2,1,1,0,1,9,5,9,5,9,5,3,1,5,4,21,15,0,0,0,1,0,1,0,0,0,0,4,3,1,1,11,12
game-159,159,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,1,3,3,7,5,6,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,2,0,0,0,1,0,0,2,4,1,0,1,2,10,6,10,6,10,6,4,2,5,4,22,16,0,0,0,1,0,0,0,0,0,0,4,3,1,1,14,8
game-160,160,"iron-snarecraft-control","iron-hyena-pack-pressure",False,13,4,3,2,3,5,7,6,,1,0,1,0,0,0,1,0,1,0,0,0,2,8,2,3,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,3,0,0,0,2,0,0,1,1,0,1,1,0,7,9,7,9,7,9,1,3,5,5,19,23,0,0,0,2,0,0,0,0,0,0,5,3,0,1,7,22
game-161,161,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,1,3,3,8,,9,,1,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,4,10,4,10,4,4,1,4,3,24,18,0,0,0,0,0,0,0,0,0,0,4,3,0,0,18,16
game-162,162,"iron-hyena-pack-pressure","iron-snarecraft-control",False,16,4,2,3,3,7,,5,10,2,0,2,0,0,0,3,1,2,1,0,1,4,6,4,5,0,1,2,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,2,9,7,9,7,9,7,4,5,6,5,25,23,0,0,0,1,1,1,0,0,1,1,4,3,0,0,10,16
game-163,163,"iron-hyena-pack-pressure","iron-snarecraft-control",False,16,4,2,3,3,5,13,7,,1,0,1,0,0,0,2,0,2,0,0,0,4,4,4,4,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,1,0,0,0,1,0,0,1,5,0,3,1,2,10,6,10,6,10,6,1,3,4,5,26,22,0,0,0,2,0,1,0,0,1,1,4,3,0,0,11,16
game-164,164,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,2,3,3,9,,6,,2,0,2,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,6,8,6,8,6,2,1,5,3,22,20,0,0,0,2,0,0,0,0,0,0,4,3,0,0,4,21
game-165,165,"iron-snarecraft-control","iron-hyena-pack-pressure",False,13,4,3,2,3,7,13,10,,0,0,0,0,0,0,2,0,2,0,0,0,0,6,0,5,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,2,0,3,6,8,6,8,6,8,0,4,4,4,18,22,0,0,0,1,0,1,0,0,0,0,4,3,0,1,13,19
game-166,166,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,2,3,3,6,,8,,2,0,2,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,11,5,11,5,11,5,4,2,6,4,25,19,0,0,0,1,0,0,0,0,0,0,4,3,0,0,14,13
game-167,167,"iron-snarecraft-control","iron-hyena-pack-pressure",False,15,4,3,2,3,7,,8,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,2,4,1,9,6,9,6,9,6,3,2,6,5,23,22,0,0,0,1,1,2,0,0,0,1,4,3,0,1,7,15
game-168,168,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,1,3,3,5,,6,,2,0,2,0,0,0,1,0,1,0,0,0,6,2,6,1,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,12,3,12,3,12,3,4,2,5,3,24,13,0,0,0,2,0,0,0,0,0,0,4,3,1,1,14,10
game-169,169,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,1,3,3,7,,8,,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,4,2,4,2,1,0,3,2,16,12,0,0,0,2,0,0,0,0,0,0,4,3,1,1,11,6
game-170,170,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,2,3,3,7,,14,,1,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,11,3,11,3,11,3,0,1,6,3,25,17,0,0,0,1,0,1,0,1,0,0,5,3,0,0,7,18
game-171,171,"iron-snarecraft-control","iron-hyena-pack-pressure",False,12,3,3,1,3,7,7,7,,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,3,0,0,0,0,0,3,0,2,0,0,"","iron.ancestor.hyena",0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,1,0,1,4,8,4,8,4,8,0,3,4,4,16,20,0,0,0,2,0,1,0,0,0,0,5,3,1,0,7,18
game-172,172,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,2,3,3,5,7,9,,2,0,2,0,0,0,1,0,1,0,0,0,8,2,5,2,0,0,0,1,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,3,0,0,0,2,0,0,13,1,2,0,2,1,9,7,9,7,9,7,3,2,6,6,23,21,0,0,0,3,0,1,0,1,0,0,4,3,0,0,12,24
game-173,173,"iron-snarecraft-control","iron-hyena-pack-pressure",False,15,4,3,2,3,7,10,8,,1,0,1,0,0,0,1,0,1,0,0,0,4,4,4,2,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,3,0,0,0,3,0,0,6,1,2,0,2,1,6,10,6,9,6,9,2,3,4,6,20,25,0,0,0,3,0,2,0,0,0,1,5,3,0,1,7,16
game-174,174,"iron-hyena-pack-pressure","iron-snarecraft-control",False,14,4,1,3,3,8,,6,,2,0,2,0,0,0,1,0,1,0,0,0,4,2,4,2,0,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,2,12,4,11,4,11,4,5,2,6,3,25,18,0,0,0,1,0,1,0,1,0,0,4,3,0,0,23,14
game-175,175,"iron-snarecraft-control","iron-hyena-pack-pressure",False,12,3,3,2,3,7,7,7,,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,0,0,0,0,0,1,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,2,0,0,0,2,0,0,4,2,0,1,3,1,10,8,10,8,10,8,5,3,5,4,22,20,0,0,0,1,0,0,0,0,0,0,5,3,1,0,12,13
game-176,176,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,0,3,3,8,,9,,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,1,9,1,9,1,1,0,5,1,21,11,0,0,0,0,0,0,0,0,0,0,4,3,1,1,17,6
game-177,177,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,0,3,3,8,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,1,0,0,0,1,0,0,3,0,2,0,0,0,8,3,8,3,8,3,2,0,5,2,20,13,0,0,0,2,0,0,0,0,0,0,7,3,1,1,13,0
game-178,178,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,1,3,3,6,10,9,,1,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,2,0,1,0,0,"","iron.ancestor.hyena",0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,1,1,2,11,3,11,3,11,3,1,1,5,3,23,13,0,0,0,2,0,0,0,0,0,0,5,3,1,1,13,8
game-179,179,"iron-hyena-pack-pressure","iron-snarecraft-control",False,11,3,1,3,3,7,,10,,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,8,3,8,3,8,3,1,1,3,2,20,13,0,0,0,2,0,1,0,0,0,0,4,3,1,1,18,6
